1739917885.9259,2025-02-18 14:31:25.925,true,0.775128,true,0.728593,true,0.721115,true,0.737158,true,0.794129,true,0.74673
1739917886.4259,2025-02-18 14:31:26.425,true,0.780528,true,0.75026,true,0.737158,true,0.733509,true,0.799191,true,0.761786
1739917886.9259,2025-02-18 14:31:26.925,true,0.457912,true,0.42098,true,0.404319,true,0.399811,true,0.490626,true,0.42403
1739917887.4259,2025-02-18 14:31:27.425,true,0.461016,true,0.436285,true,0.411867,true,0.407333,true,0.498437,true,0.451713
1739917887.9259,2025-02-18 14:31:27.925,true,0.46879,true,0.456361,true,0.419457,true,0.434749,true,0.501562,true,0.479698
1739917888.4259,2025-02-18 14:31:28.425,true,0.48438,true,0.471904,true,0.434749,true,0.442443,true,0.521861,true,0.487502
1739917888.9259,2025-02-18 14:31:28.925,true,0.479698,true,0.492188,true,0.454811,true,0.457912,true,0.524979,true,0.515619
1739917889.4259,2025-02-18 14:31:29.425,true,0.479698,true,0.492188,true,0.457912,true,0.473462,true,0.540535,true,0.535875
1739917889.9259,2025-02-18 14:31:29.925,true,0.5,true,0.5,true,0.485941,true,0.481258,true,0.535875,true,0.55138
1739917890.4259,2025-02-18 14:31:30.425,true,0.487502,true,0.5,true,0.481258,true,0.496875,true,0.55138,true,0.559097
1739917890.9259,2025-02-18 14:31:30.925,true,0.487502,true,0.512497,true,0.489064,true,0.504687,true,0.559097,true,0.579019
1739917891.4259,2025-02-18 14:31:31.425,true,0.492188,true,0.504687,true,0.504687,true,0.504687,true,0.55447,true,0.598687
1739917891.9259,2025-02-18 14:31:31.925,true,0.48438,true,0.48438,true,0.492188,true,0.5,true,0.549833,true,0.586617
1739917892.4259,2025-02-18 14:31:32.425,true,0.476579,true,0.489064,true,0.5,true,0.5,true,0.537429,true,0.598687
1739917892.9259,2025-02-18 14:31:32.925,true,0.46879,true,0.46879,true,0.5,true,0.487502,true,0.537429,true,0.586617
1739917893.4259,2025-02-18 14:31:33.425,true,0.465679,true,0.453261,true,0.5,true,0.479698,true,0.524979,true,0.579019
1739917893.9259,2025-02-18 14:31:33.925,true,0.470347,true,0.445529,true,0.479698,true,0.459464,true,0.504687,true,0.571383
1739917894.4259,2025-02-18 14:31:34.425,true,0.454811,true,0.417936,true,0.471904,true,0.451713,true,0.496875,true,0.55138
1739917894.9259,2025-02-18 14:31:34.925,true,0.447074,true,0.402814,true,0.464124,true,0.43168,true,0.464124,true,0.535875
1739917895.4259,2025-02-18 14:31:35.425,true,0.43168,true,0.39532,true,0.443986,true,0.404319,true,0.448619,true,0.503124
1739917895.9259,2025-02-18 14:31:35.925,true,0.436285,true,0.376073,true,0.440902,true,0.384912,true,0.440902,true,0.487502
1739917896.4259,2025-02-18 14:31:36.425,true,0.416416,true,0.361525,true,0.42098,true,0.370225,true,0.425557,true,0.447074
1739917896.9259,2025-02-18 14:31:36.925,true,0.408843,true,0.350065,true,0.417936,true,0.362969,true,0.405825,true,0.439362
1739917897.4259,2025-02-18 14:31:37.425,true,0.401312,true,0.354343,true,0.410354,true,0.337378,true,0.390847,true,0.399811
1739917897.9259,2025-02-18 14:31:37.925,true,0.401312,true,0.342989,true,0.39532,true,0.31946,true,0.39532,true,0.380482
