1739917884.9259,2025-02-18 14:31:24.925,0.92,-0.18,0.35
1739917885.4259,2025-02-18 14:31:25.425,0.92,-0.18,0.35
1739917885.9259,2025-02-18 14:31:25.925,0.92,-0.17,0.35
1739917886.4259,2025-02-18 14:31:26.425,0.92,-0.18,0.35
1739917886.9259,2025-02-18 14:31:26.925,0.98,0.07,0.21
1739917887.4259,2025-02-18 14:31:27.425,0.97,0.08,0.21
1739917887.9259,2025-02-18 14:31:27.925,0.98,0.08,0.21
1739917888.4259,2025-02-18 14:31:28.425,0.97,0.05,0.23
1739917888.9259,2025-02-18 14:31:28.925,0.97,0.06,0.22
1739917889.4259,2025-02-18 14:31:29.425,0.97,0.05,0.22
1739917889.9259,2025-02-18 14:31:29.925,0.97,0.05,0.23
1739917890.4259,2025-02-18 14:31:30.425,0.97,0.04,0.23
1739917890.9259,2025-02-18 14:31:30.925,0.97,0.05,0.24
1739917891.4259,2025-02-18 14:31:31.425,0.97,0.04,0.23
1739917891.9259,2025-02-18 14:31:31.925,0.97,0.05,0.22
1739917892.4259,2025-02-18 14:31:32.425,0.98,0.06,0.21
1739917892.9259,2025-02-18 14:31:32.925,0.97,0.07,0.21
1739917893.4259,2025-02-18 14:31:33.425,0.98,0.07,0.20
1739917893.9259,2025-02-18 14:31:33.925,0.98,0.08,0.19
1739917894.4259,2025-02-18 14:31:34.425,0.98,0.11,0.18
1739917894.9259,2025-02-18 14:31:34.925,0.98,0.13,0.15
1739917895.4259,2025-02-18 14:31:35.425,0.98,0.15,0.15
1739917895.9259,2025-02-18 14:31:35.925,0.98,0.14,0.14
1739917896.4259,2025-02-18 14:31:36.425,0.98,0.15,0.13
1739917896.9259,2025-02-18 14:31:36.925,0.98,0.17,0.11
1739917897.4259,2025-02-18 14:31:37.425,0.98,0.18,0.11
1739917897.9259,2025-02-18 14:31:37.925,0.98,0.17,0.12
1739917898.4259,2025-02-18 14:31:38.425,0.97,0.20,0.10
1739917898.9259,2025-02-18 14:31:38.925,0.98,0.18,0.12
1739917899.4259,2025-02-18 14:31:39.425,0.97,0.19,0.12
1739917899.9259,2025-02-18 14:31:39.925,0.98,0.17,0.14
1739917900.4259,2025-02-18 14:31:40.425,0.97,0.18,0.15
1739917900.9259,2025-02-18 14:31:40.925,0.97,0.17,0.15
1739917901.4259,2025-02-18 14:31:41.425,0.97,0.17,0.16
1739917901.9259,2025-02-18 14:31:41.925,0.97,0.15,0.18
1739917902.4259,2025-02-18 14:31:42.425,0.97,0.14,0.18
1739917902.9259,2025-02-18 14:31:42.925,0.97,0.14,0.19
1739917903.4259,2025-02-18 14:31:43.425,0.97,0.12,0.20
1739917903.9259,2025-02-18 14:31:43.925,0.97,0.12,0.20
