timestamp,time,actionEye,actionUperFace,powerUpperFace,actionLowerFace,powerLowerFace
1739917877,31:16.8,neutral,frown,0.95,clench,0.8
1739917877,31:16.9,neutral,frown,0.95,clench,0.8
1739917877,31:16.9,neutral,frown,0.95,clench,0.8
1739917877,31:16.9,neutral,frown,0.95,clench,0.8
1739917877,31:17.0,neutral,frown,0.95,clench,0.8
1739917877,31:17.0,neutral,frown,0.95,clench,0.8
1739917877,31:17.0,neutral,frown,0.95,clench,0.8
1739917877,31:17.0,neutral,frown,0.95,clench,0.8
1739917877,31:17.1,neutral,frown,0.95,clench,0.8
1739917877,31:17.1,neutral,frown,0.95,clench,0.8
1739917877,31:17.1,neutral,frown,0.95,clench,0.8
1739917877,31:17.2,neutral,frown,0.95,clench,0.8
1739917877,31:17.2,neutral,frown,0.95,clench,0.8
1739917877,31:17.2,neutral,frown,0.95,clench,0.8
1739917877,31:17.3,neutral,frown,0.95,clench,0.8
1739917877,31:17.3,neutral,frown,0.95,clench,0.8
1739917877,31:17.3,neutral,frown,0.95,clench,0.8
1739917877,31:17.4,neutral,frown,0.95,clench,0.8
1739917877,31:17.4,neutral,frown,0.95,clench,0.8
1739917877,31:17.4,neutral,frown,0.95,clench,0.8
1739917877,31:17.5,neutral,frown,0.95,clench,0.8
1739917877,31:17.5,neutral,frown,0.95,clench,0.8
1739917878,31:17.5,neutral,frown,0.95,clench,0.8
1739917878,31:17.5,neutral,frown,0.95,clench,0.8
1739917878,31:17.6,neutral,frown,0.95,clench,0.8
1739917878,31:17.6,neutral,frown,0.95,clench,0.8
1739917878,31:17.6,neutral,frown,0.95,clench,0.8
1739917878,31:17.7,neutral,frown,0.95,clench,0.8
1739917878,31:17.7,neutral,frown,0.95,clench,0.8
1739917878,31:17.7,neutral,frown,0.95,clench,0.8
1739917878,31:17.8,neutral,frown,0.95,clench,0.8
1739917878,31:17.8,neutral,frown,0.95,clench,0.8
1739917878,31:17.8,neutral,frown,0.95,clench,0.8
1739917878,31:17.9,neutral,frown,0.95,clench,0.8
1739917878,31:17.9,neutral,frown,0.95,clench,0.8
1739917878,31:17.9,neutral,frown,0.95,clench,0.8
1739917878,31:18.0,neutral,frown,0.95,clench,0.8
1739917878,31:18.0,neutral,frown,0.95,clench,0.8
1739917878,31:18.0,neutral,frown,0.95,clench,0.8
1739917878,31:18.0,neutral,frown,0.95,clench,0.8
1739917878,31:18.1,neutral,frown,0.95,clench,0.8
1739917878,31:18.1,neutral,frown,0.95,clench,0.8
1739917878,31:18.1,neutral,frown,0.95,clench,0.8
1739917878,31:18.2,neutral,frown,0.95,clench,0.8
1739917878,31:18.2,neutral,frown,0.95,clench,0.8
1739917878,31:18.2,neutral,frown,0.95,clench,0.8
1739917878,31:18.3,neutral,frown,0.95,clench,0.8
1739917878,31:18.3,neutral,frown,0.95,clench,0.8
1739917878,31:18.3,neutral,frown,0.95,clench,0.8
1739917878,31:18.4,neutral,frown,0.95,clench,0.8
1739917878,31:18.4,neutral,frown,0.95,clench,0.8
1739917878,31:18.4,neutral,frown,0.95,clench,0.8
1739917878,31:18.5,neutral,frown,0.95,clench,0.8
1739917878,31:18.5,neutral,frown,0.95,clench,0.8
1739917879,31:18.5,neutral,frown,0.95,clench,0.8
1739917879,31:18.5,neutral,frown,0.95,clench,0.8
1739917879,31:18.6,neutral,frown,0.95,clench,0.8
1739917879,31:18.6,neutral,frown,0.95,clench,0.8
1739917879,31:18.6,neutral,frown,0.95,clench,0.8
1739917879,31:18.7,neutral,frown,0.95,clench,0.8
1739917879,31:18.7,neutral,frown,0.95,clench,0.8
1739917879,31:18.7,neutral,frown,0.95,clench,0.8
1739917879,31:18.8,neutral,frown,0.95,clench,0.8
1739917879,31:18.8,neutral,frown,0.95,clench,0.8
1739917879,31:18.8,neutral,frown,0.95,clench,0.8
1739917879,31:18.9,neutral,frown,0.95,clench,0.8
1739917879,31:18.9,neutral,frown,0.95,clench,0.8
1739917879,31:18.9,neutral,frown,0.95,clench,0.8
1739917879,31:19.0,neutral,frown,0.95,clench,0.8
1739917879,31:19.0,neutral,frown,0.95,clench,0.8
1739917879,31:19.0,neutral,frown,0.95,clench,0.8
1739917879,31:19.0,neutral,frown,0.95,clench,0.8
1739917879,31:19.1,neutral,frown,0.95,clench,0.8
1739917879,31:19.1,neutral,frown,0.95,clench,0.8
1739917879,31:19.1,neutral,frown,0.95,clench,0.8
1739917879,31:19.2,neutral,frown,0.95,clench,0.8
1739917879,31:19.2,neutral,frown,0.95,clench,0.8
1739917879,31:19.2,neutral,frown,0.95,clench,0.8
1739917879,31:19.3,neutral,frown,0.95,clench,0.8
1739917879,31:19.3,neutral,frown,0.95,clench,0.8
1739917879,31:19.3,neutral,frown,0.95,clench,0.8
1739917879,31:19.4,neutral,frown,0.95,clench,0.8
1739917879,31:19.4,neutral,frown,0.95,clench,0.8
1739917879,31:19.4,neutral,frown,0.95,clench,0.8
1739917879,31:19.5,neutral,frown,0.95,clench,0.8
1739917879,31:19.5,neutral,frown,0.95,clench,0.8
1739917880,31:19.5,neutral,frown,0.95,clench,0.8
1739917880,31:19.5,neutral,frown,0.95,clench,0.8
1739917880,31:19.6,neutral,frown,0.95,clench,0.8
1739917880,31:19.6,neutral,frown,0.95,clench,0.8
1739917880,31:19.6,neutral,frown,0.95,clench,0.8
1739917880,31:19.7,neutral,frown,0.95,clench,0.8
1739917880,31:19.7,neutral,frown,0.95,clench,0.8
1739917880,31:19.7,neutral,frown,0.95,clench,0.8
1739917880,31:19.8,neutral,frown,0.95,clench,0.8
1739917880,31:19.8,neutral,frown,0.95,clench,0.8
1739917880,31:19.8,neutral,frown,0.95,clench,0.8
1739917880,31:19.9,neutral,frown,0.95,clench,0.8
1739917880,31:19.9,neutral,frown,0.95,clench,0.8
1739917880,31:19.9,neutral,frown,0.95,clench,0.8
1739917880,31:20.0,neutral,frown,0.95,clench,0.8
1739917880,31:20.0,neutral,frown,0.95,clench,0.8
1739917880,31:20.0,neutral,frown,0.95,clench,0.8
1739917880,31:20.0,neutral,frown,0.95,clench,0.8
1739917880,31:20.1,neutral,frown,0.95,clench,0.8
1739917880,31:20.1,neutral,frown,0.95,clench,0.8
1739917880,31:20.1,neutral,frown,0.95,clench,0.8
1739917880,31:20.2,neutral,frown,0.95,clench,0.8
1739917880,31:20.2,neutral,frown,0.95,clench,0.8
1739917880,31:20.2,neutral,frown,0.95,clench,0.8
1739917880,31:20.3,neutral,frown,0.95,clench,0.8
1739917880,31:20.3,neutral,frown,0.95,clench,0.8
1739917880,31:20.3,neutral,frown,0.95,clench,0.8
1739917880,31:20.4,neutral,frown,0.95,clench,0.8
1739917880,31:20.4,neutral,frown,0.95,clench,0.8
1739917880,31:20.4,neutral,frown,0.95,clench,0.8
1739917880,31:20.5,neutral,frown,0.95,clench,0.8
1739917880,31:20.5,neutral,frown,0.95,clench,0.8
1739917881,31:20.5,neutral,frown,0.95,clench,0.8
1739917881,31:20.5,neutral,frown,0.95,clench,0.8
1739917881,31:20.6,neutral,frown,0.95,clench,0.8
1739917881,31:20.6,neutral,frown,0.95,clench,0.8
1739917881,31:20.6,neutral,frown,0.95,clench,0.8
1739917881,31:20.7,neutral,frown,0.95,clench,0.8
1739917881,31:20.7,neutral,frown,0.95,clench,0.8
1739917881,31:20.7,neutral,frown,0.95,clench,0.8
1739917881,31:20.8,neutral,frown,0.95,clench,0.8
1739917881,31:20.8,neutral,frown,0.95,clench,0.8
1739917881,31:20.8,neutral,frown,0.95,clench,0.8
1739917881,31:20.9,neutral,frown,0.95,clench,0.8
1739917881,31:20.9,neutral,frown,0.95,clench,0.8
1739917881,31:20.9,neutral,frown,0.95,clench,0.8
1739917881,31:21.0,neutral,frown,0.95,clench,0.8
1739917881,31:21.0,neutral,frown,0.95,clench,0.8
1739917881,31:21.0,neutral,frown,0.95,clench,0.8
1739917881,31:21.0,neutral,frown,0.95,clench,0.8
1739917881,31:21.1,neutral,frown,0.95,clench,0.8
1739917881,31:21.1,neutral,frown,0.95,clench,0.8
1739917881,31:21.1,neutral,frown,0.95,clench,0.8
1739917881,31:21.2,neutral,frown,0.95,clench,0.8
1739917881,31:21.2,neutral,frown,0.95,clench,0.8
1739917881,31:21.2,neutral,frown,0.95,clench,0.8
1739917881,31:21.3,neutral,frown,0.95,clench,0.8
1739917881,31:21.3,neutral,frown,0.95,clench,0.8
1739917881,31:21.3,neutral,frown,0.95,clench,0.8
1739917881,31:21.4,neutral,frown,0.95,clench,0.8
1739917881,31:21.4,neutral,frown,0.95,clench,0.8
1739917881,31:21.4,neutral,frown,0.95,clench,0.8
1739917881,31:21.5,neutral,frown,0.95,clench,0.8
1739917881,31:21.5,neutral,frown,0.95,clench,0.8
1739917882,31:21.5,neutral,frown,0.95,clench,0.8
1739917882,31:21.5,neutral,frown,0.95,clench,0.8
1739917882,31:21.6,neutral,frown,0.95,clench,0.8
1739917882,31:21.6,neutral,frown,0.95,clench,0.8
1739917882,31:21.6,neutral,frown,0.95,clench,0.8
1739917882,31:21.7,neutral,frown,0.95,clench,0.8
1739917882,31:21.7,neutral,frown,0.95,clench,0.8
1739917882,31:21.7,neutral,frown,0.95,clench,0.8
1739917882,31:21.8,neutral,frown,0.95,clench,0.8
1739917882,31:21.8,neutral,frown,0.95,clench,0.8
1739917882,31:21.8,neutral,frown,0.95,clench,0.8
1739917882,31:21.9,neutral,frown,0.95,clench,0.8
1739917882,31:21.9,neutral,frown,0.95,clench,0.8
1739917882,31:21.9,neutral,frown,0.95,clench,0.8
1739917882,31:22.0,neutral,frown,0.95,clench,0.8
1739917882,31:22.0,neutral,frown,0.95,clench,0.8
1739917882,31:22.0,neutral,frown,0.95,clench,0.8
1739917882,31:22.0,neutral,frown,0.95,clench,0.8
1739917882,31:22.1,neutral,frown,0.95,clench,0.8
1739917882,31:22.1,neutral,frown,0.95,clench,0.8
1739917882,31:22.1,neutral,frown,0.95,clench,0.8
1739917882,31:22.2,neutral,frown,0.95,clench,0.8
1739917882,31:22.2,neutral,frown,0.95,clench,0.8
1739917882,31:22.2,neutral,frown,0.95,clench,0.8
1739917882,31:22.3,neutral,frown,0.95,clench,0.8
1739917882,31:22.3,neutral,frown,0.95,clench,0.8
1739917882,31:22.3,neutral,frown,0.95,clench,0.8
1739917882,31:22.4,neutral,frown,0.95,clench,0.8
1739917882,31:22.4,neutral,frown,0.95,clench,0.8
1739917882,31:22.4,neutral,frown,0.95,clench,0.8
1739917882,31:22.5,neutral,frown,0.95,clench,0.8
1739917882,31:22.5,neutral,frown,0.95,clench,0.8
1739917883,31:22.5,neutral,frown,0.95,clench,0.8
1739917883,31:22.5,neutral,frown,0.95,clench,0.8
1739917883,31:22.6,neutral,frown,0.95,clench,0.8
1739917883,31:22.6,neutral,frown,0.95,clench,0.8
1739917883,31:22.6,neutral,frown,0.95,clench,0.8
1739917883,31:22.7,neutral,frown,0.95,clench,0.8
1739917883,31:22.7,neutral,frown,0.95,clench,0.8
1739917883,31:22.7,neutral,frown,0.95,clench,0.8
1739917883,31:22.8,neutral,frown,0.95,clench,0.8
1739917883,31:22.8,neutral,frown,0.95,clench,0.8
1739917883,31:22.8,neutral,frown,0.95,clench,0.8
1739917883,31:22.9,neutral,frown,0.95,clench,0.8
1739917883,31:22.9,neutral,frown,0.95,clench,0.8
1739917883,31:22.9,neutral,frown,0.95,clench,0.8
1739917883,31:23.0,neutral,frown,0.95,clench,0.8
1739917883,31:23.0,neutral,frown,0.95,clench,0.8
1739917883,31:23.0,neutral,frown,0.95,clench,0.8
1739917883,31:23.0,neutral,frown,0.95,clench,0.8
1739917883,31:23.1,neutral,frown,0.95,clench,0.8
1739917883,31:23.1,neutral,frown,0.95,clench,0.8
1739917883,31:23.1,neutral,frown,0.95,clench,0.8
1739917883,31:23.2,neutral,frown,0.95,clench,0.8
1739917883,31:23.2,neutral,frown,0.95,clench,0.8
1739917883,31:23.2,neutral,frown,0.95,clench,0.8
1739917883,31:23.3,neutral,frown,0.95,clench,0.8
1739917883,31:23.3,neutral,frown,0.95,clench,0.8
1739917883,31:23.3,neutral,frown,0.95,clench,0.8
1739917883,31:23.4,neutral,frown,0.95,clench,0.8
1739917883,31:23.4,neutral,frown,0.95,clench,0.8
1739917883,31:23.4,neutral,frown,0.95,clench,0.8
1739917883,31:23.5,neutral,frown,0.95,clench,0.8
1739917883,31:23.5,neutral,frown,0.95,clench,0.8
1739917884,31:23.5,neutral,frown,0.95,clench,0.8
1739917884,31:23.5,neutral,frown,0.95,clench,0.8
1739917884,31:23.6,neutral,frown,0.95,clench,0.8
1739917884,31:23.6,neutral,frown,0.95,clench,0.8
1739917884,31:23.6,neutral,frown,0.95,clench,0.8
1739917884,31:23.7,neutral,frown,0.95,clench,0.8
1739917884,31:23.7,neutral,frown,0.95,clench,0.8
1739917884,31:23.7,neutral,frown,0.95,clench,0.8
1739917884,31:23.8,neutral,frown,0.95,clench,0.8
1739917884,31:23.8,neutral,frown,0.95,clench,0.8
1739917884,31:23.8,neutral,frown,0.95,clench,0.8
1739917884,31:23.9,neutral,frown,0.95,clench,0.8
1739917884,31:23.9,neutral,frown,0.95,clench,0.8
1739917884,31:23.9,neutral,frown,0.95,clench,0.8
1739917884,31:24.0,neutral,frown,0.95,clench,0.8
1739917884,31:24.0,neutral,frown,0.95,clench,0.8
1739917884,31:24.0,neutral,frown,0.95,clench,0.8
1739917884,31:24.1,neutral,frown,0.95,clench,0.8
1739917884,31:24.1,neutral,frown,0.95,clench,0.8
1739917884,31:24.1,neutral,frown,0.95,clench,0.8
1739917884,31:24.1,neutral,frown,0.95,clench,0.8
1739917884,31:24.2,neutral,frown,0.95,clench,0.8
1739917884,31:24.2,neutral,frown,0.95,clench,0.8
1739917884,31:24.2,neutral,frown,0.95,clench,0.8
1739917884,31:24.3,neutral,frown,0.95,clench,0.8
1739917884,31:24.3,neutral,frown,0.95,clench,0.8
1739917884,31:24.3,neutral,frown,0.95,clench,0.8
1739917884,31:24.4,neutral,frown,0.95,clench,0.8
1739917884,31:24.4,neutral,frown,0.95,clench,0.8
1739917884,31:24.4,neutral,frown,0.95,clench,0.8
1739917884,31:24.5,neutral,frown,0.95,clench,0.8
1739917884,31:24.5,neutral,frown,0.95,clench,0.8
1739917885,31:24.5,neutral,frown,0.95,clench,0.8
1739917885,31:24.5,neutral,frown,0.95,clench,0.8
1739917885,31:24.6,neutral,frown,0.95,clench,0.8
1739917885,31:24.6,neutral,frown,0.95,clench,0.8
1739917885,31:24.6,neutral,frown,0.95,clench,0.8
1739917885,31:24.7,neutral,frown,0.95,clench,0.8
1739917885,31:24.7,neutral,frown,0.95,clench,0.8
1739917885,31:24.7,neutral,frown,0.95,clench,0.8
1739917885,31:24.8,neutral,frown,0.95,clench,0.8
1739917885,31:24.8,neutral,frown,0.95,clench,0.8
1739917885,31:24.8,neutral,frown,0.95,clench,0.8
1739917885,31:24.9,neutral,frown,0.95,clench,0.8
1739917885,31:24.9,neutral,frown,0.95,clench,0.8
1739917885,31:24.9,neutral,frown,0.95,clench,0.8
1739917885,31:25.0,neutral,frown,0.95,clench,0.8
1739917885,31:25.0,neutral,frown,0.95,clench,0.8
1739917885,31:25.0,neutral,frown,0.95,clench,0.8
1739917885,31:25.0,neutral,frown,0.95,clench,0.8
1739917885,31:25.1,neutral,frown,0.95,clench,0.8
1739917885,31:25.1,neutral,frown,0.95,clench,0.8
1739917885,31:25.1,neutral,frown,0.95,clench,0.8
1739917885,31:25.2,neutral,frown,0.95,clench,0.8
1739917885,31:25.2,neutral,frown,0.95,clench,0.8
1739917885,31:25.2,neutral,frown,0.95,clench,0.8
1739917885,31:25.3,neutral,frown,0.95,clench,0.8
1739917885,31:25.3,neutral,frown,0.95,clench,0.8
1739917885,31:25.3,neutral,frown,0.95,clench,0.8
1739917885,31:25.4,neutral,frown,0.95,clench,0.8
1739917885,31:25.4,neutral,frown,0.95,clench,0.8
1739917885,31:25.4,neutral,frown,0.95,clench,0.8
1739917885,31:25.5,neutral,frown,0.95,clench,0.8
1739917885,31:25.5,neutral,frown,0.95,clench,0.8
1739917886,31:25.5,neutral,frown,0.95,clench,0.8
1739917886,31:25.5,neutral,frown,0.95,clench,0.8
1739917886,31:25.6,neutral,frown,0.95,clench,0.8
1739917886,31:25.6,neutral,frown,0.95,clench,0.8
1739917886,31:25.6,neutral,frown,0.95,clench,0.8
1739917886,31:25.7,neutral,frown,0.95,clench,0.8
1739917886,31:25.7,neutral,frown,0.95,clench,0.8
1739917886,31:25.7,neutral,frown,0.95,clench,0.8
1739917886,31:25.8,neutral,frown,0.95,clench,0.8
1739917886,31:25.8,neutral,frown,0.95,clench,0.8
1739917886,31:25.8,neutral,frown,0.95,clench,0.8
1739917886,31:25.9,neutral,frown,0.95,clench,0.8
1739917886,31:25.9,neutral,frown,0.95,clench,0.8
1739917886,31:25.9,neutral,frown,0.95,clench,0.8
1739917886,31:26.0,neutral,frown,0.95,clench,0.8
1739917886,31:26.0,neutral,frown,0.95,clench,0.8
1739917886,31:26.0,neutral,frown,0.95,clench,0.8
1739917886,31:26.0,neutral,frown,0.95,clench,0.8
1739917886,31:26.1,neutral,frown,0.95,clench,0.8
1739917886,31:26.1,neutral,frown,0.95,clench,0.8
1739917886,31:26.1,neutral,frown,0.95,clench,0.8
1739917886,31:26.2,neutral,frown,0.95,clench,0.8
1739917886,31:26.2,neutral,frown,0.95,clench,0.8
1739917886,31:26.2,neutral,frown,0.95,clench,0.8
1739917886,31:26.3,neutral,frown,0.95,clench,0.8
1739917886,31:26.3,neutral,frown,0.95,clench,0.8
1739917886,31:26.3,neutral,frown,0.95,clench,0.8
1739917886,31:26.4,neutral,frown,0.95,clench,0.8
1739917886,31:26.4,neutral,frown,0.95,clench,0.8
1739917886,31:26.4,neutral,frown,0.95,clench,0.8
1739917886,31:26.5,neutral,frown,0.95,clench,0.8
1739917886,31:26.5,neutral,frown,0.95,clench,0.8
1739917887,31:26.5,neutral,frown,0.95,clench,0.8
1739917887,31:26.5,neutral,frown,0.95,clench,0.8
1739917887,31:26.6,neutral,frown,0.95,clench,0.8
1739917887,31:26.6,neutral,frown,0.95,clench,0.8
1739917887,31:26.6,neutral,frown,0.95,clench,0.8
1739917887,31:26.7,neutral,frown,0.95,clench,0.8
1739917887,31:26.7,neutral,frown,0.95,clench,0.8
1739917887,31:26.7,neutral,frown,0.95,clench,0.8
1739917887,31:26.8,neutral,frown,0.95,clench,0.8
1739917887,31:26.8,neutral,frown,0.95,clench,0.8
1739917887,31:26.8,neutral,frown,0.95,clench,0.8
1739917887,31:26.9,neutral,frown,0.95,clench,0.8
1739917887,31:26.9,neutral,frown,0.95,clench,0.8
1739917887,31:26.9,neutral,frown,0.95,clench,0.8
1739917887,31:27.0,neutral,frown,0.95,clench,0.8
1739917887,31:27.0,neutral,frown,0.95,clench,0.8
1739917887,31:27.0,neutral,frown,0.95,clench,0.8
1739917887,31:27.0,neutral,frown,0.95,clench,0.8
1739917887,31:27.1,neutral,frown,0.95,clench,0.8
1739917887,31:27.1,neutral,frown,0.95,clench,0.8
1739917887,31:27.1,neutral,frown,0.95,clench,0.8
1739917887,31:27.2,neutral,frown,0.95,clench,0.8
1739917887,31:27.2,neutral,frown,0.95,clench,0.8
1739917887,31:27.2,neutral,frown,0.95,clench,0.8
1739917887,31:27.3,neutral,frown,0.95,clench,0.8
1739917887,31:27.3,neutral,frown,0.95,clench,0.8
1739917887,31:27.3,neutral,frown,0.95,clench,0.8
1739917887,31:27.4,neutral,frown,0.95,clench,0.8
1739917887,31:27.4,neutral,frown,0.95,clench,0.8
1739917887,31:27.4,neutral,frown,0.95,clench,0.8
1739917887,31:27.5,neutral,frown,0.95,clench,0.8
1739917887,31:27.5,neutral,frown,0.95,clench,0.8
1739917888,31:27.5,neutral,frown,0.95,clench,0.8
1739917888,31:27.5,neutral,frown,0.95,clench,0.8
1739917888,31:27.6,neutral,frown,0.95,clench,0.8
1739917888,31:27.6,neutral,frown,0.95,clench,0.8
1739917888,31:27.6,neutral,frown,0.95,clench,0.8
1739917888,31:27.7,neutral,frown,0.95,clench,0.8
1739917888,31:27.7,neutral,frown,0.95,clench,0.8
1739917888,31:27.7,neutral,frown,0.95,clench,0.8
1739917888,31:27.8,neutral,frown,0.95,clench,0.8
1739917888,31:27.8,neutral,frown,0.95,clench,0.8
1739917888,31:27.8,neutral,frown,0.95,clench,0.8
1739917888,31:27.9,neutral,frown,0.95,clench,0.8
1739917888,31:27.9,neutral,frown,0.95,clench,0.8
1739917888,31:27.9,neutral,frown,0.95,clench,0.8
1739917888,31:28.0,neutral,frown,0.95,clench,0.8
1739917888,31:28.0,neutral,frown,0.95,clench,0.8
1739917888,31:28.0,neutral,frown,0.95,clench,0.8
1739917888,31:28.0,neutral,frown,0.95,clench,0.8
1739917888,31:28.1,neutral,frown,0.95,clench,0.8
1739917888,31:28.1,neutral,frown,0.95,clench,0.8
1739917888,31:28.1,neutral,frown,0.95,clench,0.8
1739917888,31:28.2,neutral,frown,0.95,clench,0.8
1739917888,31:28.2,neutral,frown,0.95,clench,0.8
1739917888,31:28.2,neutral,frown,0.95,clench,0.8
1739917888,31:28.3,neutral,frown,0.95,clench,0.8
1739917888,31:28.3,neutral,frown,0.95,clench,0.8
1739917888,31:28.3,neutral,frown,0.95,clench,0.8
1739917888,31:28.4,neutral,frown,0.95,clench,0.8
1739917888,31:28.4,neutral,frown,0.95,clench,0.8
1739917888,31:28.4,neutral,frown,0.95,clench,0.8
1739917888,31:28.5,neutral,frown,0.95,clench,0.8
1739917888,31:28.5,neutral,frown,0.95,clench,0.8
1739917889,31:28.5,neutral,frown,0.95,clench,0.8
1739917889,31:28.5,neutral,frown,0.95,clench,0.8
1739917889,31:28.6,neutral,frown,0.95,clench,0.8
1739917889,31:28.6,neutral,frown,0.95,clench,0.8
1739917889,31:28.6,neutral,frown,0.95,clench,0.8
1739917889,31:28.7,neutral,frown,0.95,clench,0.8
1739917889,31:28.7,neutral,frown,0.95,clench,0.8
1739917889,31:28.7,neutral,frown,0.95,clench,0.8
1739917889,31:28.8,neutral,frown,0.95,clench,0.8
1739917889,31:28.8,neutral,frown,0.95,clench,0.8
1739917889,31:28.8,neutral,frown,0.95,clench,0.8
1739917889,31:28.9,neutral,frown,0.95,clench,0.8
1739917889,31:28.9,neutral,frown,0.95,clench,0.8
1739917889,31:28.9,neutral,frown,0.95,clench,0.8
1739917889,31:29.0,neutral,frown,0.95,clench,0.8
1739917889,31:29.0,neutral,frown,0.95,clench,0.8
1739917889,31:29.0,neutral,frown,0.95,clench,0.8
1739917889,31:29.0,neutral,frown,0.95,clench,0.8
1739917889,31:29.1,neutral,frown,0.95,clench,0.8
1739917889,31:29.1,neutral,frown,0.95,clench,0.8
1739917889,31:29.1,neutral,frown,0.95,clench,0.8
1739917889,31:29.2,neutral,frown,0.95,clench,0.8
1739917889,31:29.2,neutral,frown,0.95,clench,0.8
1739917889,31:29.2,neutral,frown,0.95,clench,0.8
1739917889,31:29.3,neutral,frown,0.95,clench,0.8
1739917889,31:29.3,neutral,frown,0.95,clench,0.8
1739917889,31:29.3,neutral,frown,0.95,clench,0.8
1739917889,31:29.4,neutral,frown,0.95,clench,0.8
1739917889,31:29.4,neutral,frown,0.95,clench,0.8
1739917889,31:29.4,neutral,frown,0.95,clench,0.8
1739917889,31:29.5,neutral,frown,0.95,clench,0.8
1739917889,31:29.5,neutral,frown,0.95,clench,0.8
1739917890,31:29.5,neutral,frown,0.95,clench,0.8
1739917890,31:29.5,neutral,frown,0.95,clench,0.8
1739917890,31:29.6,neutral,frown,0.95,clench,0.8
1739917890,31:29.6,neutral,frown,0.95,clench,0.8
1739917890,31:29.6,neutral,frown,0.95,clench,0.8
1739917890,31:29.7,neutral,frown,0.95,clench,0.8
1739917890,31:29.7,neutral,frown,0.95,clench,0.8
1739917890,31:29.7,neutral,frown,0.95,clench,0.8
1739917890,31:29.8,neutral,frown,0.95,clench,0.8
1739917890,31:29.8,neutral,frown,0.95,clench,0.8
1739917890,31:29.8,neutral,frown,0.95,clench,0.8
1739917890,31:29.9,neutral,frown,0.95,clench,0.8
1739917890,31:29.9,neutral,frown,0.95,clench,0.8
1739917890,31:29.9,neutral,frown,0.95,clench,0.8
1739917890,31:30.0,neutral,frown,0.95,clench,0.8
1739917890,31:30.0,neutral,frown,0.95,clench,0.8
1739917890,31:30.0,neutral,frown,0.95,clench,0.8
1739917890,31:30.0,neutral,frown,0.95,clench,0.8
1739917890,31:30.1,neutral,frown,0.95,clench,0.8
1739917890,31:30.1,neutral,frown,0.95,clench,0.8
1739917890,31:30.1,neutral,frown,0.95,clench,0.8
1739917890,31:30.2,neutral,frown,0.95,clench,0.8
1739917890,31:30.2,neutral,frown,0.95,clench,0.8
1739917890,31:30.2,neutral,frown,0.95,clench,0.8
1739917890,31:30.3,neutral,frown,0.95,clench,0.8
1739917890,31:30.3,neutral,frown,0.95,clench,0.8
1739917890,31:30.3,neutral,frown,0.95,clench,0.8
1739917890,31:30.4,neutral,frown,0.95,clench,0.8
1739917890,31:30.4,neutral,frown,0.95,clench,0.8
1739917890,31:30.4,neutral,frown,0.95,clench,0.8
1739917890,31:30.5,neutral,frown,0.95,clench,0.8
1739917890,31:30.5,neutral,frown,0.95,clench,0.8
1739917891,31:30.5,neutral,frown,0.95,clench,0.8
1739917891,31:30.5,neutral,frown,0.95,clench,0.8
1739917891,31:30.6,neutral,frown,0.95,clench,0.8
1739917891,31:30.6,neutral,frown,0.95,clench,0.8
1739917891,31:30.6,neutral,frown,0.95,clench,0.8
1739917891,31:30.7,neutral,frown,0.95,clench,0.8
1739917891,31:30.7,neutral,frown,0.95,clench,0.8
1739917891,31:30.7,neutral,frown,0.95,clench,0.8
1739917891,31:30.8,neutral,frown,0.95,clench,0.8
1739917891,31:30.8,neutral,frown,0.95,clench,0.8
1739917891,31:30.8,neutral,frown,0.95,clench,0.8
1739917891,31:30.9,neutral,frown,0.95,clench,0.8
1739917891,31:30.9,neutral,frown,0.95,clench,0.8
1739917891,31:30.9,neutral,frown,0.95,clench,0.8
1739917891,31:31.0,neutral,frown,0.95,clench,0.8
1739917891,31:31.0,neutral,frown,0.95,clench,0.8
1739917891,31:31.0,neutral,frown,0.95,clench,0.8
1739917891,31:31.0,neutral,frown,0.95,clench,0.8
1739917891,31:31.1,neutral,frown,0.95,clench,0.8
1739917891,31:31.1,neutral,frown,0.95,clench,0.8
1739917891,31:31.1,neutral,frown,0.95,clench,0.8
1739917891,31:31.2,neutral,frown,0.95,clench,0.8
1739917891,31:31.2,neutral,frown,0.95,clench,0.8
1739917891,31:31.2,neutral,frown,0.95,clench,0.8
1739917891,31:31.3,neutral,frown,0.95,clench,0.8
1739917891,31:31.3,neutral,frown,0.95,clench,0.8
1739917891,31:31.3,neutral,frown,0.95,clench,0.8
1739917891,31:31.4,neutral,frown,0.95,clench,0.8
1739917891,31:31.4,neutral,frown,0.95,clench,0.8
1739917891,31:31.4,neutral,frown,0.95,clench,0.8
1739917891,31:31.5,neutral,frown,0.95,clench,0.8
1739917891,31:31.5,neutral,frown,0.95,clench,0.8
1739917892,31:31.5,neutral,frown,0.95,clench,0.8
1739917892,31:31.5,neutral,frown,0.95,clench,0.8
1739917892,31:31.6,neutral,frown,0.95,clench,0.8
1739917892,31:31.6,neutral,frown,0.95,clench,0.8
1739917892,31:31.6,neutral,frown,0.95,clench,0.8
1739917892,31:31.7,neutral,frown,0.95,clench,0.8
1739917892,31:31.7,neutral,frown,0.95,clench,0.8
1739917892,31:31.7,neutral,frown,0.95,clench,0.8
1739917892,31:31.8,neutral,frown,0.95,clench,0.8
1739917892,31:31.8,neutral,frown,0.95,clench,0.8
1739917892,31:31.8,neutral,frown,0.95,clench,0.8
