1739917863.1056,2025-02-18 14:31:03.105,7,false,0.446206,-0.305725,0.578064,0.610962,0.887709,-0.43238,-0.142947,-0.045693,0.001601,0.054833
1739917863.1369,2025-02-18 14:31:03.136,8,false,0.446164,-0.305664,0.578064,0.611023,0.879896,-0.449958,-0.146365,-0.045725,0.001636,0.054807
1739917863.1681,2025-02-18 14:31:03.168,9,false,0.446043,-0.305725,0.578125,0.611023,0.877455,-0.434821,-0.132692,-0.045755,0.001729,0.054685
1739917863.1994,2025-02-18 14:31:03.199,10,false,0.44596,-0.305725,0.578125,0.611084,0.877455,-0.434821,-0.132692,-0.045782,0.001812,0.054575
1739917863.2306,2025-02-18 14:31:03.230,11,false,0.445913,-0.305786,0.578064,0.611145,0.880873,-0.444587,-0.132692,-0.045781,0.001765,0.05466
1739917863.2619,2025-02-18 14:31:03.261,12,false,0.445667,-0.305786,0.578125,0.611267,0.879408,-0.44654,-0.133669,-0.045866,0.001808,0.054675
1739917863.2931,2025-02-18 14:31:03.293,13,false,0.445629,-0.305725,0.578186,0.611267,0.879408,-0.44654,-0.133669,-0.045943,0.001847,0.054688
1739917863.3244,2025-02-18 14:31:03.324,14,false,0.445797,-0.305725,0.578186,0.611145,0.87306,-0.435309,-0.142458,-0.045938,0.001833,0.054688
1739917863.3556,2025-02-18 14:31:03.355,15,false,0.445713,-0.305725,0.578186,0.611206,0.888685,-0.437751,-0.13611,-0.045812,0.001699,0.054835
1739917863.3869,2025-02-18 14:31:03.386,16,false,0.445881,-0.305725,0.578186,0.611084,0.888685,-0.437751,-0.13611,-0.045931,0.001724,0.054869
1739917863.4181,2025-02-18 14:31:03.418,17,false,0.445997,-0.305786,0.578064,0.611084,0.888685,-0.437751,-0.13611,-0.046038,0.001747,0.0549
1739917863.4494,2025-02-18 14:31:03.449,18,false,0.44616,-0.305664,0.578003,0.611084,0.874037,-0.428962,-0.145876,-0.045975,0.001707,0.054891
1739917863.4806,2025-02-18 14:31:03.480,19,false,0.446248,-0.305664,0.578064,0.610962,0.881849,-0.439216,-0.150271,-0.045882,0.001817,0.054944
1739917863.5119,2025-02-18 14:31:03.511,20,false,0.446331,-0.305542,0.578064,0.610962,0.881849,-0.439216,-0.150271,-0.045798,0.001855,0.054992
1739917863.5431,2025-02-18 14:31:03.543,21,false,0.446127,-0.305603,0.578125,0.611023,0.870619,-0.439704,-0.142458,-0.045723,0.001767,0.05501
1739917863.5744,2025-02-18 14:31:03.574,22,false,0.446127,-0.305603,0.578125,0.611023,0.891127,-0.431403,-0.153201,-0.045765,0.001883,0.055039
1739917863.6056,2025-02-18 14:31:03.605,23,false,0.445964,-0.305603,0.578186,0.611084,0.891127,-0.431403,-0.153201,-0.045803,0.001988,0.055065
1739917863.6369,2025-02-18 14:31:03.636,24,false,0.445927,-0.30542,0.578247,0.611145,0.89015,-0.446052,-0.1449,-0.045825,0.001985,0.054978
1739917863.6681,2025-02-18 14:31:03.668,25,false,0.445685,-0.30542,0.578369,0.611206,0.880873,-0.440681,-0.143435,-0.04571,0.001896,0.055035
1739917863.6994,2025-02-18 14:31:03.699,26,false,0.445606,-0.30542,0.57843,0.611206,0.880873,-0.440681,-0.143435,-0.045607,0.001816,0.055086
1739917863.7306,2025-02-18 14:31:03.730,27,false,0.445731,-0.305359,0.57843,0.611145,0.879408,-0.445075,-0.144411,-0.045758,0.001805,0.055022
1739917863.7619,2025-02-18 14:31:03.761,28,false,0.445978,-0.305237,0.578369,0.611084,0.867689,-0.437263,-0.146853,-0.045687,0.001784,0.054939
1739917863.7931,2025-02-18 14:31:03.793,29,false,0.445606,-0.30542,0.57843,0.611206,0.89015,-0.446052,-0.1449,-0.045708,0.001654,0.05489
1739917863.8244,2025-02-18 14:31:03.824,30,false,0.446066,-0.305237,0.57843,0.610962,0.875013,-0.438239,-0.143435,-0.045727,0.001538,0.054845
1739917863.8556,2025-02-18 14:31:03.855,31,false,0.446224,-0.305359,0.578308,0.610901,0.887221,-0.448005,-0.145876,-0.045647,0.001616,0.054805
1739917863.8869,2025-02-18 14:31:03.886,0,false,0.446354,-0.305298,0.578369,0.610779,0.884291,-0.421149,-0.140993,-0.045574,0.001625,0.054879
1739917863.9181,2025-02-18 14:31:03.918,1,false,0.44627,-0.305542,0.578369,0.610718,0.884291,-0.421149,-0.140993,-0.045509,0.001633,0.054945
1739917863.9494,2025-02-18 14:31:03.949,2,false,0.446191,-0.305664,0.57843,0.610657,0.885756,-0.440192,-0.142947,-0.045499,0.001751,0.054968
1739917863.9806,2025-02-18 14:31:03.980,3,false,0.446033,-0.305786,0.578552,0.610596,0.876478,-0.445075,-0.132692,-0.045503,0.001661,0.055001
1739917864.0119,2025-02-18 14:31:04.011,4,false,0.445912,-0.305725,0.578613,0.610657,0.876478,-0.445075,-0.132692,-0.045506,0.001581,0.055031
1739917864.0431,2025-02-18 14:31:04.043,5,false,0.445786,-0.305786,0.578613,0.610718,0.887221,-0.434333,-0.142458,-0.045508,0.001593,0.054997
1739917864.0744,2025-02-18 14:31:04.074,6,false,0.445786,-0.305786,0.578613,0.610718,0.883314,-0.451911,-0.130251,-0.045425,0.001642,0.054942
1739917864.1056,2025-02-18 14:31:04.105,7,false,0.445698,-0.305908,0.578552,0.610779,0.883314,-0.451911,-0.130251,-0.045351,0.001685,0.054892
1739917864.1369,2025-02-18 14:31:04.136,8,false,0.445861,-0.305786,0.578491,0.610779,0.879896,-0.447028,-0.138064,-0.045357,0.001651,0.054884
1739917864.1681,2025-02-18 14:31:04.168,9,false,0.445865,-0.30603,0.578552,0.610596,0.880385,-0.44947,-0.150271,-0.04546,0.001644,0.054852
1739917864.1994,2025-02-18 14:31:04.199,10,false,0.445903,-0.305969,0.578491,0.610657,0.865248,-0.437263,-0.142947,-0.045443,0.001626,0.054775
1739917864.2306,2025-02-18 14:31:04.230,11,false,0.445856,-0.30603,0.57843,0.610718,0.8589,-0.44654,-0.144411,-0.045513,0.001635,0.054644
1739917864.2619,2025-02-18 14:31:04.261,12,false,0.44579,-0.30603,0.578674,0.610535,0.897475,-0.444099,-0.148318,-0.045625,0.001605,0.054722
1739917864.2931,2025-02-18 14:31:04.293,13,false,0.445874,-0.306152,0.578674,0.610413,0.897475,-0.444099,-0.148318,-0.045725,0.001579,0.054792
1739917864.3244,2025-02-18 14:31:04.324,14,false,0.445873,-0.306274,0.578674,0.610352,0.882338,-0.433845,-0.138552,-0.045657,0.00158,0.05483
1739917864.3556,2025-02-18 14:31:04.355,15,false,0.445961,-0.306274,0.578735,0.610229,0.885756,-0.435309,-0.137087,-0.045645,0.001507,0.05484
1739917864.3869,2025-02-18 14:31:04.386,16,false,0.445882,-0.306274,0.578796,0.610229,0.885756,-0.435309,-0.137087,-0.045634,0.001564,0.054801
1739917864.4181,2025-02-18 14:31:04.418,17,false,0.445836,-0.306335,0.578735,0.610291,0.87599,-0.442634,-0.145876,-0.045648,0.001603,0.054741
1739917864.4494,2025-02-18 14:31:04.449,18,false,0.445798,-0.306396,0.578796,0.610229,0.884291,-0.444587,-0.142947,-0.045588,0.001577,0.054748
1739917864.4806,2025-02-18 14:31:04.480,19,false,0.445844,-0.306458,0.578857,0.610107,0.884291,-0.444587,-0.142947,-0.045533,0.001554,0.054754
1739917864.5119,2025-02-18 14:31:04.511,20,false,0.446007,-0.306458,0.578796,0.610046,0.889174,-0.435798,-0.150759,-0.045521,0.001533,0.05476
1739917864.5431,2025-02-18 14:31:04.543,21,false,0.44609,-0.306458,0.578796,0.609985,0.879408,-0.434821,-0.130739,-0.045498,0.001587,0.054813
1739917864.5744,2025-02-18 14:31:04.574,22,false,0.445844,-0.306458,0.578857,0.610107,0.87599,-0.442634,-0.145876,-0.045611,0.001684,0.05485
1739917864.6056,2025-02-18 14:31:04.605,23,false,0.446136,-0.306519,0.578857,0.609863,0.884779,-0.445563,-0.149294,-0.045713,0.001772,0.054882
1739917864.6369,2025-02-18 14:31:04.636,24,false,0.446257,-0.30658,0.578796,0.609802,0.881849,-0.441657,-0.132692,-0.045732,0.001803,0.054924
1739917864.6681,2025-02-18 14:31:04.668,25,false,0.446219,-0.306641,0.578857,0.609741,0.888197,-0.434333,-0.135134,-0.045663,0.00172,0.054913
1739917864.6994,2025-02-18 14:31:04.699,26,false,0.446289,-0.306763,0.578674,0.609802,0.888197,-0.434333,-0.135134,-0.045601,0.001646,0.054902
1739917864.7306,2025-02-18 14:31:04.730,27,false,0.446242,-0.306946,0.578613,0.609802,0.887709,-0.435309,-0.131716,-0.045619,0.001738,0.054893
1739917864.7619,2025-02-18 14:31:04.761,28,false,0.446071,-0.306946,0.578552,0.609985,0.882826,-0.451911,-0.1449,-0.045561,0.001759,0.054983
1739917864.7931,2025-02-18 14:31:04.793,29,false,0.446034,-0.306885,0.578613,0.609985,0.882826,-0.451911,-0.1449,-0.045656,0.001754,0.054953
1739917864.8244,2025-02-18 14:31:04.824,30,false,0.446243,-0.306824,0.578613,0.609863,0.890639,-0.429938,-0.137087,-0.045619,0.001811,0.054951
1739917864.8556,2025-02-18 14:31:04.855,31,false,0.44633,-0.306824,0.578674,0.609741,0.893568,-0.44361,-0.132204,-0.045599,0.001825,0.054974
1739917864.8869,2025-02-18 14:31:04.886,0,false,0.446293,-0.306885,0.578735,0.60968,0.893568,-0.44361,-0.132204,-0.045519,0.001838,0.055018
1739917864.9181,2025-02-18 14:31:04.918,1,false,0.446232,-0.307312,0.578491,0.609741,0.893568,-0.44361,-0.132204,-0.045447,0.001849,0.055059
1739917864.9494,2025-02-18 14:31:04.949,2,false,0.446431,-0.307373,0.578369,0.60968,0.876478,-0.419196,-0.13904,-0.045517,0.00175,0.055083
1739917864.9806,2025-02-18 14:31:04.980,3,false,0.446556,-0.307434,0.578369,0.609558,0.872572,-0.440192,-0.137087,-0.045628,0.001648,0.055092
1739917865.0119,2025-02-18 14:31:05.011,4,false,0.44676,-0.307495,0.578308,0.609436,0.872572,-0.440192,-0.137087,-0.045728,0.001556,0.0551
1739917865.0431,2025-02-18 14:31:05.043,5,false,0.446758,-0.307739,0.578308,0.609314,0.881361,-0.438239,-0.138552,-0.045807,0.001633,0.055084
1739917865.0744,2025-02-18 14:31:05.074,6,false,0.446674,-0.307861,0.578308,0.609314,0.880873,-0.429938,-0.135134,-0.045706,0.001604,0.055093
1739917865.1056,2025-02-18 14:31:05.105,7,false,0.446586,-0.307983,0.578247,0.609375,0.880873,-0.429938,-0.135134,-0.045615,0.001578,0.055101
1739917865.1369,2025-02-18 14:31:05.136,8,false,0.446461,-0.307922,0.578247,0.609497,0.875013,-0.426032,-0.146853,-0.045632,0.00164,0.054987
1739917865.1681,2025-02-18 14:31:05.168,9,false,0.446502,-0.307983,0.578247,0.609436,0.873549,-0.415778,-0.129763,-0.045597,0.001708,0.054896
1739917865.1994,2025-02-18 14:31:05.199,10,false,0.446465,-0.307922,0.578308,0.609436,0.873549,-0.415778,-0.129763,-0.045566,0.001769,0.054814
1739917865.2306,2025-02-18 14:31:05.230,11,false,0.44638,-0.308167,0.578308,0.609375,0.877455,-0.435309,-0.134646,-0.045661,0.001763,0.054924
1739917865.2619,2025-02-18 14:31:05.261,12,false,0.446375,-0.308289,0.578247,0.609375,0.874037,-0.430426,-0.138552,-0.045636,0.001721,0.054888
1739917865.2931,2025-02-18 14:31:05.293,13,false,0.446336,-0.308472,0.578308,0.609253,0.874037,-0.430426,-0.138552,-0.045613,0.001683,0.054856
1739917865.3244,2025-02-18 14:31:05.324,14,false,0.44638,-0.308167,0.578308,0.609375,0.878431,-0.451911,-0.137087,-0.045642,0.001783,0.054778
1739917865.3556,2025-02-18 14:31:05.355,15,false,0.446457,-0.308411,0.578247,0.609253,0.878431,-0.451911,-0.137087,-0.045668,0.001873,0.054708
1739917865.3869,2025-02-18 14:31:05.386,16,false,0.446541,-0.308411,0.578247,0.609192,0.878431,-0.44361,-0.132692,-0.045801,0.001906,0.054657
1739917865.4181,2025-02-18 14:31:05.418,17,false,0.446752,-0.308472,0.578308,0.608948,0.881849,-0.429938,-0.147341,-0.045798,0.001996,0.05455
1739917865.4494,2025-02-18 14:31:05.449,18,false,0.446672,-0.308594,0.578369,0.608887,0.881849,-0.429938,-0.147341,-0.045906,0.002004,0.054589
1739917865.4806,2025-02-18 14:31:05.480,19,false,0.446668,-0.308594,0.578308,0.608948,0.878431,-0.437751,-0.131716,-0.045905,0.001913,0.054599
1739917865.5119,2025-02-18 14:31:05.511,20,false,0.446585,-0.308594,0.578308,0.609009,0.878431,-0.44361,-0.135622,-0.045795,0.001881,0.054656
1739917865.5431,2025-02-18 14:31:05.543,21,false,0.446669,-0.308472,0.578308,0.609009,0.878431,-0.44361,-0.135622,-0.045695,0.001851,0.054708
1739917865.5744,2025-02-18 14:31:05.574,22,false,0.446749,-0.30835,0.578247,0.60907,0.874037,-0.442634,-0.138064,-0.04563,0.001923,0.054694
1739917865.6056,2025-02-18 14:31:05.605,23,false,0.446872,-0.308533,0.578247,0.608887,0.883803,-0.436774,-0.131716,-0.045621,0.001877,0.054755
1739917865.6369,2025-02-18 14:31:05.636,24,false,0.447039,-0.308533,0.578247,0.608765,0.883803,-0.436774,-0.131716,-0.045612,0.001836,0.054809
1739917865.6681,2025-02-18 14:31:05.668,25,false,0.446958,-0.308655,0.578308,0.608704,0.892103,-0.425544,-0.138552,-0.045628,0.001811,0.054846
1739917865.6994,2025-02-18 14:31:05.699,26,false,0.447118,-0.308533,0.578186,0.608765,0.883803,-0.436774,-0.136599,-0.045619,0.001898,0.054806
1739917865.7306,2025-02-18 14:31:05.730,27,false,0.44728,-0.308533,0.578125,0.608704,0.885267,-0.430915,-0.135134,-0.045647,0.00194,0.054708
1739917865.7619,2025-02-18 14:31:05.761,28,false,0.447242,-0.308594,0.578186,0.608643,0.882826,-0.440681,-0.152224,-0.045587,0.001942,0.05478
1739917865.7931,2025-02-18 14:31:05.793,29,false,0.447199,-0.308655,0.578186,0.608643,0.897475,-0.422614,-0.135134,-0.045606,0.001943,0.054783
1739917865.8244,2025-02-18 14:31:05.824,30,false,0.447036,-0.308777,0.578247,0.608643,0.897475,-0.422614,-0.135134,-0.045574,0.001858,0.054834
1739917865.8556,2025-02-18 14:31:05.855,31,false,0.447069,-0.308838,0.578125,0.608704,0.876478,-0.427008,-0.131716,-0.045411,0.001843,0.054734
1739917865.8869,2025-02-18 14:31:05.886,0,false,0.446829,-0.308716,0.578247,0.608826,0.879408,-0.44361,-0.13611,-0.045423,0.001769,0.05473
1739917865.9181,2025-02-18 14:31:05.918,1,false,0.446667,-0.308716,0.578308,0.608887,0.879408,-0.44361,-0.13611,-0.04541,0.001702,0.054811
1739917865.9494,2025-02-18 14:31:05.949,2,false,0.446587,-0.308838,0.578369,0.608826,0.874525,-0.434333,-0.148806,-0.045483,0.001703,0.05486
1739917865.9806,2025-02-18 14:31:05.980,3,false,0.446701,-0.309021,0.578247,0.608765,0.880385,-0.440192,-0.145388,-0.045549,0.001642,0.054818
1739917866.0119,2025-02-18 14:31:06.011,4,false,0.44682,-0.309204,0.578186,0.608643,0.880385,-0.440192,-0.145388,-0.045499,0.001612,0.054854
1739917866.0431,2025-02-18 14:31:06.043,5,false,0.446897,-0.309326,0.578125,0.608582,0.885756,-0.428473,-0.143923,-0.04549,0.001646,0.054911
1739917866.0744,2025-02-18 14:31:06.074,6,false,0.446892,-0.309448,0.578064,0.608582,0.891127,-0.434821,-0.131228,-0.045494,0.001653,0.054913
1739917866.1056,2025-02-18 14:31:06.105,7,false,0.44682,-0.309204,0.578186,0.608643,0.874525,-0.434333,-0.148806,-0.045498,0.001634,0.054951
1739917866.1369,2025-02-18 14:31:06.136,8,false,0.446889,-0.309692,0.578064,0.608459,0.886732,-0.426032,-0.128786,-0.045416,0.001641,0.054803
1739917866.1681,2025-02-18 14:31:06.168,9,false,0.446935,-0.309631,0.578125,0.608398,0.882826,-0.425544,-0.128786,-0.045464,0.001685,0.054877
1739917866.1994,2025-02-18 14:31:06.199,10,false,0.446771,-0.309509,0.578125,0.608582,0.888197,-0.436286,-0.136599,-0.045496,0.001675,0.05487
1739917866.2306,2025-02-18 14:31:06.230,11,false,0.446607,-0.309265,0.578125,0.608826,0.888197,-0.436286,-0.136599,-0.045524,0.001666,0.054864
1739917866.2619,2025-02-18 14:31:06.261,12,false,0.446408,-0.309204,0.578247,0.608887,0.881849,-0.432868,-0.12781,-0.045561,0.001646,0.054932
1739917866.2931,2025-02-18 14:31:06.293,13,false,0.446246,-0.309204,0.578308,0.608948,0.882338,-0.436286,-0.137087,-0.04551,0.001616,0.054981
1739917866.3244,2025-02-18 14:31:06.324,14,false,0.446246,-0.309204,0.578308,0.608948,0.882338,-0.436286,-0.137087,-0.045573,0.001723,0.055013
1739917866.3556,2025-02-18 14:31:06.355,15,false,0.446164,-0.309082,0.578308,0.60907,0.881849,-0.432868,-0.13904,-0.045593,0.001746,0.055029
1739917866.3869,2025-02-18 14:31:06.386,16,false,0.446127,-0.309021,0.578369,0.60907,0.879408,-0.434333,-0.1449,-0.045563,0.00162,0.054971
1739917866.4181,2025-02-18 14:31:06.418,17,false,0.446211,-0.308899,0.578369,0.60907,0.879408,-0.434333,-0.1449,-0.045536,0.001507,0.054918
1739917866.4494,2025-02-18 14:31:06.449,18,false,0.446002,-0.30896,0.578369,0.609192,0.890639,-0.444099,-0.135134,-0.045718,0.001613,0.054846
1739917866.4806,2025-02-18 14:31:06.480,19,false,0.44613,-0.308655,0.578369,0.609253,0.895521,-0.437751,-0.134157,-0.045614,0.001659,0.054855
1739917866.5119,2025-02-18 14:31:06.511,20,false,0.446131,-0.308533,0.578369,0.609314,0.882826,-0.447517,-0.142947,-0.045557,0.001713,0.054973
1739917866.5431,2025-02-18 14:31:06.543,21,false,0.44621,-0.308533,0.578308,0.609314,0.883803,-0.443122,-0.138552,-0.045616,0.001651,0.054883
1739917866.5744,2025-02-18 14:31:06.574,22,false,0.446497,-0.308594,0.578247,0.609131,0.885756,-0.425055,-0.13904,-0.045657,0.001681,0.054851
1739917866.6056,2025-02-18 14:31:06.605,23,false,0.44641,-0.308594,0.578186,0.609253,0.885756,-0.425055,-0.13904,-0.045742,0.001684,0.054921
1739917866.6369,2025-02-18 14:31:06.636,24,false,0.446369,-0.308533,0.578186,0.609314,0.877455,-0.43238,-0.13904,-0.045697,0.001626,0.054873
1739917866.6681,2025-02-18 14:31:06.668,25,false,0.446365,-0.308411,0.578125,0.609436,0.889174,-0.424079,-0.149294,-0.045729,0.001597,0.054928
1739917866.6994,2025-02-18 14:31:06.699,26,false,0.446292,-0.308289,0.578247,0.609436,0.889174,-0.424079,-0.149294,-0.045758,0.001572,0.054977
1739917866.7306,2025-02-18 14:31:06.730,27,false,0.446287,-0.308289,0.578186,0.609497,0.884779,-0.424079,-0.133181,-0.045662,0.001549,0.055021
1739917866.7619,2025-02-18 14:31:06.761,28,false,0.446325,-0.308228,0.578125,0.609558,0.893568,-0.445563,-0.140017,-0.045637,0.001614,0.055037
1739917866.7931,2025-02-18 14:31:06.793,29,false,0.446525,-0.308167,0.578003,0.609558,0.893568,-0.445563,-0.140017,-0.045615,0.001672,0.055051
1739917866.8244,2025-02-18 14:31:06.824,30,false,0.446639,-0.307983,0.57782,0.609741,0.880385,-0.425544,-0.144411,-0.045558,0.0017,0.055002
1739917866.8556,2025-02-18 14:31:06.855,31,false,0.446325,-0.308228,0.578125,0.609558,0.880385,-0.425544,-0.144411,-0.045506,0.001726,0.054959
1739917866.8869,2025-02-18 14:31:06.886,0,false,0.446773,-0.307922,0.577942,0.609558,0.884779,-0.437263,-0.134646,-0.045533,0.001773,0.054981
1739917866.9181,2025-02-18 14:31:06.918,1,false,0.446931,-0.3078,0.57782,0.609619,0.87599,-0.442145,-0.146853,-0.045533,0.001803,0.054927
1739917866.9494,2025-02-18 14:31:06.949,2,false,0.44709,-0.307678,0.577698,0.60968,0.87599,-0.442145,-0.146853,-0.04546,0.001818,0.054854
1739917866.9806,2025-02-18 14:31:06.980,3,false,0.447002,-0.307678,0.577637,0.609802,0.871595,-0.440681,-0.142947,-0.045614,0.001734,0.054911
1739917867.0119,2025-02-18 14:31:07.011,4,false,0.447003,-0.307556,0.577637,0.609863,0.888197,-0.431403,-0.145876,-0.045667,0.001707,0.05495
1739917867.0431,2025-02-18 14:31:07.043,5,false,0.447046,-0.307373,0.577637,0.609924,0.888197,-0.431403,-0.145876,-0.045751,0.001744,0.054924
1739917867.0744,2025-02-18 14:31:07.074,6,false,0.447008,-0.307434,0.577698,0.609863,0.879896,-0.433356,-0.144411,-0.045754,0.001728,0.054949
1739917867.1056,2025-02-18 14:31:07.105,7,false,0.447055,-0.307373,0.577759,0.609802,0.869154,-0.434333,-0.12781,-0.045671,0.001787,0.054923
1739917867.1369,2025-02-18 14:31:07.136,8,false,0.446976,-0.307373,0.57782,0.609802,0.869154,-0.434333,-0.12781,-0.045596,0.00184,0.054899
1739917867.1681,2025-02-18 14:31:07.168,9,false,0.446976,-0.307373,0.57782,0.609802,0.882338,-0.427497,-0.131228,-0.045516,0.001876,0.054866
1739917867.1994,2025-02-18 14:31:07.199,10,false,0.446933,-0.307556,0.57782,0.609741,0.877943,-0.428473,-0.137087,-0.045469,0.001786,0.05486
1739917867.2306,2025-02-18 14:31:07.230,11,false,0.446816,-0.307739,0.577942,0.609619,0.877943,-0.428473,-0.137087,-0.045427,0.001705,0.054855
1739917867.2619,2025-02-18 14:31:07.261,12,false,0.446904,-0.307617,0.578003,0.609558,0.877943,-0.428473,-0.137087,-0.045462,0.001754,0.054851
1739917867.2931,2025-02-18 14:31:07.293,13,false,0.446983,-0.307617,0.577942,0.609558,0.880385,-0.451423,-0.135134,-0.045444,0.001811,0.05492
1739917867.3244,2025-02-18 14:31:07.324,14,false,0.446942,-0.307556,0.577942,0.609619,0.878431,-0.440192,-0.144411,-0.045514,0.001837,0.054897
