1739917264.4996,2025-02-18 14:21:04.499,-0.58,0.58,-0.58
1739917264.9996,2025-02-18 14:21:04.999,-0.58,0.58,-0.58
1739917265.4996,2025-02-18 14:21:05.499,-0.58,0.58,-0.58
1739917265.9996,2025-02-18 14:21:05.999,-0.58,0.58,-0.58
1739917266.4996,2025-02-18 14:21:06.499,-0.58,0.58,-0.58
1739917266.9996,2025-02-18 14:21:06.999,-0.58,0.58,-0.58
1739917267.4996,2025-02-18 14:21:07.499,-0.58,0.58,-0.58
1739917267.9996,2025-02-18 14:21:07.999,-0.58,0.58,-0.58
1739917268.4996,2025-02-18 14:21:08.499,-0.58,0.58,-0.58
1739917268.9996,2025-02-18 14:21:08.999,-0.58,0.58,-0.58
1739917269.4996,2025-02-18 14:21:09.499,-0.58,0.58,-0.58
1739917269.9996,2025-02-18 14:21:09.999,-0.58,0.58,-0.58
1739917270.4996,2025-02-18 14:21:10.499,-0.58,0.58,-0.58
1739917270.9996,2025-02-18 14:21:10.999,-0.58,0.58,-0.58
1739917271.4996,2025-02-18 14:21:11.499,-0.58,0.58,-0.58
1739917271.9996,2025-02-18 14:21:11.999,-0.58,0.58,-0.58
1739917272.4996,2025-02-18 14:21:12.499,-0.58,0.58,-0.58
1739917272.9996,2025-02-18 14:21:12.999,-0.58,0.58,-0.58
1739917273.4996,2025-02-18 14:21:13.499,-0.58,0.58,-0.58
1739917273.9996,2025-02-18 14:21:13.999,-0.58,0.58,-0.58
1739917274.4996,2025-02-18 14:21:14.499,-0.58,0.58,-0.58
1739917274.9996,2025-02-18 14:21:14.999,-0.58,0.58,-0.58
1739917275.4996,2025-02-18 14:21:15.499,-0.58,0.58,-0.58
1739917275.9996,2025-02-18 14:21:15.999,-0.58,0.58,-0.58
1739917276.4996,2025-02-18 14:21:16.499,-0.58,0.58,-0.58
1739917276.9996,2025-02-18 14:21:16.999,-0.58,0.58,-0.58
1739917277.4996,2025-02-18 14:21:17.499,-0.58,0.58,-0.58
1739917277.9996,2025-02-18 14:21:17.999,-0.58,0.58,-0.58
1739917278.4996,2025-02-18 14:21:18.499,-0.58,0.58,-0.58
1739917278.9996,2025-02-18 14:21:18.999,-0.58,0.58,-0.58
1739917279.4996,2025-02-18 14:21:19.499,-0.58,0.58,-0.58
1739917279.9996,2025-02-18 14:21:19.999,-0.58,0.58,-0.58
1739917280.4996,2025-02-18 14:21:20.499,-0.58,0.58,-0.58
1739917280.9996,2025-02-18 14:21:20.999,-0.58,0.58,-0.58
1739917281.4996,2025-02-18 14:21:21.499,-0.58,0.58,-0.58
1739917281.9996,2025-02-18 14:21:21.999,-0.58,0.58,-0.58
1739917282.4996,2025-02-18 14:21:22.499,-0.58,0.58,-0.58
1739917282.9996,2025-02-18 14:21:22.999,-0.58,0.58,-0.58
1739917283.4996,2025-02-18 14:21:23.499,-0.58,0.58,-0.58
1739917283.9996,2025-02-18 14:21:23.999,-0.58,0.58,-0.58
1739917284.4996,2025-02-18 14:21:24.499,-0.58,0.58,-0.58
1739917284.9996,2025-02-18 14:21:24.999,-0.58,0.58,-0.58
1739917285.4996,2025-02-18 14:21:25.499,-0.58,0.58,-0.58
1739917285.9996,2025-02-18 14:21:25.999,-0.58,0.58,-0.58
1739917286.4996,2025-02-18 14:21:26.499,-0.58,0.58,-0.58
1739917286.9996,2025-02-18 14:21:26.999,-0.58,0.58,-0.58
1739917287.4996,2025-02-18 14:21:27.499,-0.58,0.58,-0.58
1739917287.9996,2025-02-18 14:21:27.999,-0.58,0.58,-0.58
1739917288.4996,2025-02-18 14:21:28.499,-0.58,0.58,-0.58
1739917288.9996,2025-02-18 14:21:28.999,-0.58,0.58,-0.58
1739917289.4996,2025-02-18 14:21:29.499,-0.58,0.58,-0.58
1739917289.9996,2025-02-18 14:21:29.999,-0.58,0.58,-0.58
1739917290.4996,2025-02-18 14:21:30.499,-0.58,0.58,-0.58
1739917290.9996,2025-02-18 14:21:30.999,-0.58,0.58,-0.58
1739917291.4996,2025-02-18 14:21:31.499,-0.58,0.58,-0.58
1739917291.9996,2025-02-18 14:21:31.999,-0.58,0.58,-0.58
1739917292.4996,2025-02-18 14:21:32.499,-0.58,0.58,-0.58
1739917292.9996,2025-02-18 14:21:32.999,-0.58,0.58,-0.58
1739917293.4996,2025-02-18 14:21:33.499,-0.58,0.58,-0.58
1739917293.9996,2025-02-18 14:21:33.999,-0.58,0.58,-0.58
1739917294.4996,2025-02-18 14:21:34.499,-0.58,0.58,-0.58
1739917294.9996,2025-02-18 14:21:34.999,-0.58,0.58,-0.58
1739917295.4996,2025-02-18 14:21:35.499,-0.58,0.58,-0.58
1739917295.9996,2025-02-18 14:21:35.999,-0.58,0.58,-0.58
1739917296.4996,2025-02-18 14:21:36.499,-0.58,0.58,-0.58
1739917296.9996,2025-02-18 14:21:36.999,-0.58,0.58,-0.58
1739917297.4996,2025-02-18 14:21:37.499,-0.58,0.58,-0.58
1739917297.9996,2025-02-18 14:21:37.999,-0.58,0.58,-0.58
1739917298.4996,2025-02-18 14:21:38.499,-0.58,0.58,-0.58
1739917298.9996,2025-02-18 14:21:38.999,-0.58,0.58,-0.58
1739917299.4996,2025-02-18 14:21:39.499,-0.58,0.58,-0.58
1739917299.9996,2025-02-18 14:21:39.999,-0.58,0.58,-0.58
1739917300.4996,2025-02-18 14:21:40.499,-0.58,0.58,-0.58
1739917300.9996,2025-02-18 14:21:40.999,-0.58,0.58,-0.58
1739917301.4996,2025-02-18 14:21:41.499,-0.58,0.58,-0.58
1739917301.9996,2025-02-18 14:21:41.999,-0.58,0.58,-0.58
1739917302.4996,2025-02-18 14:21:42.499,-0.58,0.58,-0.58
1739917302.9996,2025-02-18 14:21:42.999,-0.58,0.58,-0.58
1739917303.4996,2025-02-18 14:21:43.499,-0.58,0.58,-0.58
1739917303.9996,2025-02-18 14:21:43.999,-0.58,0.58,-0.58
1739917304.4996,2025-02-18 14:21:44.499,-0.58,0.58,-0.58
1739917304.9996,2025-02-18 14:21:44.999,-0.58,0.58,-0.58
1739917305.4996,2025-02-18 14:21:45.499,-0.58,0.58,-0.58
1739917305.9996,2025-02-18 14:21:45.999,-0.58,0.58,-0.58
1739917306.4996,2025-02-18 14:21:46.499,-0.58,0.58,-0.58
1739917306.9996,2025-02-18 14:21:46.999,-0.58,0.58,-0.58
1739917307.4996,2025-02-18 14:21:47.499,-0.58,0.58,-0.58
1739917307.9996,2025-02-18 14:21:47.999,-0.58,0.58,-0.58
1739917308.4996,2025-02-18 14:21:48.499,-0.58,0.58,-0.58
1739917308.9996,2025-02-18 14:21:48.999,-0.58,0.58,-0.58
1739917309.4996,2025-02-18 14:21:49.499,-0.58,0.58,-0.58
1739917309.9996,2025-02-18 14:21:49.999,-0.58,0.58,-0.58
1739917310.4996,2025-02-18 14:21:50.499,-0.58,0.58,-0.58
1739917310.9996,2025-02-18 14:21:50.999,-0.58,0.58,-0.58
1739917311.4996,2025-02-18 14:21:51.499,-0.58,0.58,-0.58
1739917311.9996,2025-02-18 14:21:51.999,-0.58,0.58,-0.58
1739917312.4996,2025-02-18 14:21:52.499,-0.58,0.58,-0.58
1739917312.9996,2025-02-18 14:21:52.999,-0.58,0.58,-0.58
1739917313.4996,2025-02-18 14:21:53.499,-0.58,0.58,-0.58
1739917313.9996,2025-02-18 14:21:53.999,-0.58,0.58,-0.58
1739917314.4996,2025-02-18 14:21:54.499,-0.58,0.58,-0.58
1739917314.9996,2025-02-18 14:21:54.999,-0.58,0.58,-0.58
1739917315.4996,2025-02-18 14:21:55.499,-0.58,0.58,-0.58
1739917315.9996,2025-02-18 14:21:55.999,-0.58,0.58,-0.58
1739917316.4996,2025-02-18 14:21:56.499,-0.58,0.58,-0.58
1739917316.9996,2025-02-18 14:21:56.999,-0.58,0.58,-0.58
1739917317.4996,2025-02-18 14:21:57.499,-0.58,0.58,-0.58
1739917317.9996,2025-02-18 14:21:57.999,-0.58,0.58,-0.58
1739917318.4996,2025-02-18 14:21:58.499,-0.58,0.58,-0.58
1739917318.9996,2025-02-18 14:21:58.999,-0.58,0.58,-0.58
1739917319.4996,2025-02-18 14:21:59.499,-0.58,0.58,-0.58
1739917319.9996,2025-02-18 14:21:59.999,-0.58,0.58,-0.58
1739917320.4996,2025-02-18 14:22:00.499,-0.58,0.58,-0.58
1739917320.9996,2025-02-18 14:22:00.999,-0.58,0.58,-0.58
1739917321.4996,2025-02-18 14:22:01.499,-0.58,0.58,-0.58
1739917321.9996,2025-02-18 14:22:01.999,-0.58,0.58,-0.58
1739917322.4996,2025-02-18 14:22:02.499,-0.58,0.58,-0.58
1739917322.9996,2025-02-18 14:22:02.999,-0.58,0.58,-0.58
1739917323.4996,2025-02-18 14:22:03.499,-0.58,0.58,-0.58
1739917323.9996,2025-02-18 14:22:03.999,-0.58,0.58,-0.58
1739917324.4996,2025-02-18 14:22:04.499,-0.58,0.58,-0.58
1739917324.9996,2025-02-18 14:22:04.999,-0.58,0.58,-0.58
1739917325.4996,2025-02-18 14:22:05.499,-0.58,0.58,-0.58
1739917325.9996,2025-02-18 14:22:05.999,-0.58,0.58,-0.58
1739917326.4996,2025-02-18 14:22:06.499,-0.58,0.58,-0.58
1739917326.9996,2025-02-18 14:22:06.999,-0.58,0.58,-0.58
1739917327.4996,2025-02-18 14:22:07.499,-0.58,0.58,-0.58
1739917327.9996,2025-02-18 14:22:07.999,-0.58,0.58,-0.58
1739917328.4996,2025-02-18 14:22:08.499,-0.58,0.58,-0.58
1739917328.9996,2025-02-18 14:22:08.999,-0.58,0.58,-0.58
1739917329.4996,2025-02-18 14:22:09.499,-0.58,0.58,-0.58
1739917329.9996,2025-02-18 14:22:09.999,-0.58,0.58,-0.58
1739917330.4996,2025-02-18 14:22:10.499,-0.58,0.58,-0.58
1739917330.9996,2025-02-18 14:22:10.999,-0.58,0.58,-0.58
1739917331.4996,2025-02-18 14:22:11.499,-0.58,0.58,-0.58
1739917331.9996,2025-02-18 14:22:11.999,-0.58,0.58,-0.58
1739917332.4996,2025-02-18 14:22:12.499,-0.58,0.58,-0.58
1739917332.9996,2025-02-18 14:22:12.999,-0.58,0.58,-0.58
1739917333.4996,2025-02-18 14:22:13.499,-0.58,0.58,-0.58
1739917333.9996,2025-02-18 14:22:13.999,-0.58,0.58,-0.58
1739917334.4996,2025-02-18 14:22:14.499,-0.58,0.58,-0.58
1739917334.9996,2025-02-18 14:22:14.999,-0.58,0.58,-0.58
1739917335.4996,2025-02-18 14:22:15.499,-0.58,0.58,-0.58
1739917335.9996,2025-02-18 14:22:15.999,-0.58,0.58,-0.58
1739917336.4996,2025-02-18 14:22:16.499,-0.58,0.58,-0.58
1739917336.9996,2025-02-18 14:22:16.999,-0.58,0.58,-0.58
1739917337.4996,2025-02-18 14:22:17.499,-0.58,0.58,-0.58
1739917337.9996,2025-02-18 14:22:17.999,-0.58,0.58,-0.58
1739917338.4996,2025-02-18 14:22:18.499,-0.58,0.58,-0.58
1739917338.9996,2025-02-18 14:22:18.999,-0.58,0.58,-0.58
1739917339.4996,2025-02-18 14:22:19.499,-0.58,0.58,-0.58
1739917339.9996,2025-02-18 14:22:19.999,-0.58,0.58,-0.58
1739917340.4996,2025-02-18 14:22:20.499,-0.58,0.58,-0.58
1739917340.9996,2025-02-18 14:22:20.999,-0.58,0.58,-0.58
1739917341.4996,2025-02-18 14:22:21.499,-0.58,0.58,-0.58
1739917341.9996,2025-02-18 14:22:21.999,-0.58,0.58,-0.58
1739917342.4996,2025-02-18 14:22:22.499,-0.58,0.58,-0.58
1739917342.9996,2025-02-18 14:22:22.999,-0.58,0.58,-0.58
1739917343.4996,2025-02-18 14:22:23.499,-0.58,0.58,-0.58
1739917343.9996,2025-02-18 14:22:23.999,-0.58,0.58,-0.58
1739917344.4996,2025-02-18 14:22:24.499,-0.58,0.58,-0.58
1739917344.9996,2025-02-18 14:22:24.999,-0.58,0.58,-0.58
1739917345.4996,2025-02-18 14:22:25.499,-0.58,0.58,-0.58
1739917345.9996,2025-02-18 14:22:25.999,-0.58,0.58,-0.58
1739917346.4996,2025-02-18 14:22:26.499,-0.58,0.58,-0.58
1739917346.9996,2025-02-18 14:22:26.999,-0.58,0.58,-0.58
1739917347.4996,2025-02-18 14:22:27.499,-0.58,0.58,-0.58
1739917347.9996,2025-02-18 14:22:27.999,-0.58,0.58,-0.58
1739917348.4996,2025-02-18 14:22:28.499,-0.58,0.58,-0.58
1739917348.9996,2025-02-18 14:22:28.999,-0.58,0.58,-0.58
1739917349.4996,2025-02-18 14:22:29.499,-0.58,0.58,-0.58
1739917349.9996,2025-02-18 14:22:29.999,-0.58,0.58,-0.58
1739917350.4996,2025-02-18 14:22:30.499,-0.58,0.58,-0.58
1739917350.9996,2025-02-18 14:22:30.999,-0.58,0.58,-0.58
1739917351.4996,2025-02-18 14:22:31.499,-0.58,0.58,-0.58
1739917351.9996,2025-02-18 14:22:31.999,-0.58,0.58,-0.58
1739917352.4996,2025-02-18 14:22:32.499,-0.58,0.58,-0.58
1739917352.9996,2025-02-18 14:22:32.999,-0.58,0.58,-0.58
1739917353.4996,2025-02-18 14:22:33.499,-0.58,0.58,-0.58
1739917353.9996,2025-02-18 14:22:33.999,-0.58,0.58,-0.58
1739917354.4996,2025-02-18 14:22:34.499,-0.58,0.58,-0.58
1739917354.9996,2025-02-18 14:22:34.999,-0.58,0.58,-0.58
1739917355.4996,2025-02-18 14:22:35.499,-0.58,0.58,-0.58
1739917355.9996,2025-02-18 14:22:35.999,-0.58,0.58,-0.58
1739917356.4996,2025-02-18 14:22:36.499,-0.58,0.58,-0.58
1739917356.9996,2025-02-18 14:22:36.999,-0.58,0.58,-0.58
1739917357.4996,2025-02-18 14:22:37.499,-0.58,0.58,-0.58
1739917357.9996,2025-02-18 14:22:37.999,-0.58,0.58,-0.58
1739917358.4996,2025-02-18 14:22:38.499,-0.58,0.58,-0.58
1739917358.9996,2025-02-18 14:22:38.999,-0.58,0.58,-0.58
1739917359.4996,2025-02-18 14:22:39.499,-0.58,0.58,-0.58
1739917359.9996,2025-02-18 14:22:39.999,-0.58,0.58,-0.58
1739917360.4996,2025-02-18 14:22:40.499,-0.58,0.58,-0.58
1739917360.9996,2025-02-18 14:22:40.999,-0.58,0.58,-0.58
1739917361.4996,2025-02-18 14:22:41.499,-0.58,0.58,-0.58
1739917361.9996,2025-02-18 14:22:41.999,-0.58,0.58,-0.58
1739917362.4996,2025-02-18 14:22:42.499,-0.58,0.58,-0.58
1739917362.9996,2025-02-18 14:22:42.999,-0.58,0.58,-0.58
1739917363.4996,2025-02-18 14:22:43.499,-0.58,0.58,-0.58
1739917363.9996,2025-02-18 14:22:43.999,-0.58,0.58,-0.58
1739917364.4996,2025-02-18 14:22:44.499,-0.58,0.58,-0.58
1739917364.9996,2025-02-18 14:22:44.999,-0.58,0.58,-0.58
1739917365.4996,2025-02-18 14:22:45.499,-0.58,0.58,-0.58
1739917365.9996,2025-02-18 14:22:45.999,-0.58,0.58,-0.58
1739917366.4996,2025-02-18 14:22:46.499,-0.58,0.58,-0.58
1739917366.9996,2025-02-18 14:22:46.999,-0.58,0.58,-0.58
1739917367.4996,2025-02-18 14:22:47.499,-0.58,0.58,-0.58
1739917367.9996,2025-02-18 14:22:47.999,-0.58,0.58,-0.58
1739917368.4996,2025-02-18 14:22:48.499,-0.58,0.58,-0.58
1739917368.9996,2025-02-18 14:22:48.999,-0.58,0.58,-0.58
1739917369.4996,2025-02-18 14:22:49.499,-0.58,0.58,-0.58
1739917369.9996,2025-02-18 14:22:49.999,-0.58,0.58,-0.58
1739917370.4996,2025-02-18 14:22:50.499,-0.58,0.58,-0.58
1739917370.9996,2025-02-18 14:22:50.999,-0.58,0.58,-0.58
1739917371.4996,2025-02-18 14:22:51.499,-0.58,0.58,-0.58
1739917371.9996,2025-02-18 14:22:51.999,-0.58,0.58,-0.58
1739917372.4996,2025-02-18 14:22:52.499,-0.58,0.58,-0.58
1739917372.9996,2025-02-18 14:22:52.999,-0.58,0.58,-0.58
1739917373.4996,2025-02-18 14:22:53.499,-0.58,0.58,-0.58
1739917373.9996,2025-02-18 14:22:53.999,-0.58,0.58,-0.58
1739917374.4996,2025-02-18 14:22:54.499,-0.58,0.58,-0.58
1739917374.9996,2025-02-18 14:22:54.999,-0.58,0.58,-0.58
1739917375.4996,2025-02-18 14:22:55.499,-0.58,0.58,-0.58
1739917375.9996,2025-02-18 14:22:55.999,-0.58,0.58,-0.58
1739917376.4996,2025-02-18 14:22:56.499,-0.58,0.58,-0.58
1739917376.9996,2025-02-18 14:22:56.999,-0.58,0.58,-0.58
1739917377.4996,2025-02-18 14:22:57.499,-0.58,0.58,-0.58
1739917377.9996,2025-02-18 14:22:57.999,-0.58,0.58,-0.58
1739917378.4996,2025-02-18 14:22:58.499,-0.58,0.58,-0.58
1739917378.9996,2025-02-18 14:22:58.999,-0.58,0.58,-0.58
1739917379.4996,2025-02-18 14:22:59.499,-0.58,0.58,-0.58
1739917379.9996,2025-02-18 14:22:59.999,-0.58,0.58,-0.58
1739917380.4996,2025-02-18 14:23:00.499,-0.58,0.58,-0.58
1739917380.9996,2025-02-18 14:23:00.999,-0.58,0.58,-0.58
1739917381.4996,2025-02-18 14:23:01.499,-0.58,0.58,-0.58
1739917381.9996,2025-02-18 14:23:01.999,-0.58,0.58,-0.58
1739917382.4996,2025-02-18 14:23:02.499,-0.58,0.58,-0.58
1739917382.9996,2025-02-18 14:23:02.999,-0.58,0.58,-0.58
1739917383.4996,2025-02-18 14:23:03.499,-0.58,0.58,-0.58
1739917383.9996,2025-02-18 14:23:03.999,-0.58,0.58,-0.58
1739917384.4996,2025-02-18 14:23:04.499,-0.58,0.58,-0.58
1739917384.9996,2025-02-18 14:23:04.999,-0.58,0.58,-0.58
1739917385.4996,2025-02-18 14:23:05.499,-0.58,0.58,-0.58
1739917385.9996,2025-02-18 14:23:05.999,-0.58,0.58,-0.58
1739917386.4996,2025-02-18 14:23:06.499,-0.58,0.58,-0.58
1739917386.9996,2025-02-18 14:23:06.999,-0.58,0.58,-0.58
1739917387.4996,2025-02-18 14:23:07.499,-0.58,0.58,-0.58
1739917387.9996,2025-02-18 14:23:07.999,-0.58,0.58,-0.58
1739917388.4996,2025-02-18 14:23:08.499,-0.58,0.58,-0.58
1739917388.9996,2025-02-18 14:23:08.999,-0.58,0.58,-0.58
1739917389.4996,2025-02-18 14:23:09.499,-0.58,0.58,-0.58
1739917389.9996,2025-02-18 14:23:09.999,-0.58,0.58,-0.58
1739917390.4996,2025-02-18 14:23:10.499,-0.58,0.58,-0.58
1739917390.9996,2025-02-18 14:23:10.999,-0.58,0.58,-0.58
1739917391.4996,2025-02-18 14:23:11.499,-0.58,0.58,-0.58
1739917391.9996,2025-02-18 14:23:11.999,-0.58,0.58,-0.58
1739917392.4996,2025-02-18 14:23:12.499,-0.58,0.58,-0.58
1739917392.9996,2025-02-18 14:23:12.999,-0.58,0.58,-0.58
1739917393.4996,2025-02-18 14:23:13.499,-0.58,0.58,-0.58
1739917393.9996,2025-02-18 14:23:13.999,-0.58,0.58,-0.58
1739917394.4996,2025-02-18 14:23:14.499,-0.58,0.58,-0.58
1739917394.9996,2025-02-18 14:23:14.999,-0.58,0.58,-0.58
1739917395.4996,2025-02-18 14:23:15.499,-0.58,0.58,-0.58
1739917395.9996,2025-02-18 14:23:15.999,-0.58,0.58,-0.58
1739917396.4996,2025-02-18 14:23:16.499,-0.58,0.58,-0.58
1739917396.9996,2025-02-18 14:23:16.999,-0.58,0.58,-0.58
1739917397.4996,2025-02-18 14:23:17.499,-0.58,0.58,-0.58
1739917397.9996,2025-02-18 14:23:17.999,-0.58,0.58,-0.58
1739917398.4996,2025-02-18 14:23:18.499,-0.58,0.58,-0.58
1739917398.9996,2025-02-18 14:23:18.999,-0.58,0.58,-0.58
1739917399.4996,2025-02-18 14:23:19.499,-0.58,0.58,-0.58
1739917399.9996,2025-02-18 14:23:19.999,-0.58,0.58,-0.58
1739917400.4996,2025-02-18 14:23:20.499,-0.58,0.58,-0.58
1739917400.9996,2025-02-18 14:23:20.999,-0.58,0.58,-0.58
1739917401.4996,2025-02-18 14:23:21.499,-0.58,0.58,-0.58
1739917401.9996,2025-02-18 14:23:21.999,-0.58,0.58,-0.58
1739917402.4996,2025-02-18 14:23:22.499,-0.58,0.58,-0.58
1739917402.9996,2025-02-18 14:23:22.999,-0.58,0.58,-0.58
1739917403.4996,2025-02-18 14:23:23.499,-0.58,0.58,-0.58
1739917403.9996,2025-02-18 14:23:23.999,-0.58,0.58,-0.58
1739917404.4996,2025-02-18 14:23:24.499,-0.58,0.58,-0.58
1739917404.9996,2025-02-18 14:23:24.999,-0.58,0.58,-0.58
1739917405.4996,2025-02-18 14:23:25.499,-0.58,0.58,-0.58
1739917405.9996,2025-02-18 14:23:25.999,-0.58,0.58,-0.58
1739917406.4996,2025-02-18 14:23:26.499,-0.58,0.58,-0.58
1739917406.9996,2025-02-18 14:23:26.999,-0.58,0.58,-0.58
1739917407.4996,2025-02-18 14:23:27.499,-0.58,0.58,-0.58
1739917407.9996,2025-02-18 14:23:27.999,-0.58,0.58,-0.58
1739917408.4996,2025-02-18 14:23:28.499,-0.58,0.58,-0.58
1739917408.9996,2025-02-18 14:23:28.999,-0.58,0.58,-0.58
