1739917256.5074,2025-02-18 14:20:56.507,4,100,1.0,100,4,4
1739917257.0074,2025-02-18 14:20:57.007,4,100,1.0,100,4,4
1739917257.5074,2025-02-18 14:20:57.507,4,100,1.0,100,4,4
1739917258.0074,2025-02-18 14:20:58.007,4,100,1.0,100,4,4
1739917258.5074,2025-02-18 14:20:58.507,4,100,1.0,100,4,4
1739917259.0074,2025-02-18 14:20:59.007,4,100,1.0,100,4,4
1739917259.5074,2025-02-18 14:20:59.507,4,100,1.0,100,4,4
1739917260.0074,2025-02-18 14:21:00.007,4,100,1.0,100,4,4
1739917260.5074,2025-02-18 14:21:00.507,4,100,1.0,100,4,4
1739917261.0074,2025-02-18 14:21:01.007,4,100,1.0,100,4,4
1739917261.5074,2025-02-18 14:21:01.507,4,100,1.0,100,4,4
1739917262.0074,2025-02-18 14:21:02.007,4,100,1.0,100,4,4
1739917262.5074,2025-02-18 14:21:02.507,4,100,1.0,100,4,4
1739917263.0074,2025-02-18 14:21:03.007,4,100,1.0,100,4,4
1739917263.5074,2025-02-18 14:21:03.507,4,100,1.0,100,4,4
1739917264.0074,2025-02-18 14:21:04.007,4,100,1.0,100,4,4
1739917264.5074,2025-02-18 14:21:04.507,4,100,1.0,100,4,4
1739917265.0074,2025-02-18 14:21:05.007,4,100,1.0,100,4,4
1739917265.5074,2025-02-18 14:21:05.507,4,100,1.0,100,4,4
1739917266.0074,2025-02-18 14:21:06.007,4,100,1.0,100,4,4
1739917266.5074,2025-02-18 14:21:06.507,4,100,1.0,100,4,4
1739917267.0074,2025-02-18 14:21:07.007,4,100,1.0,100,4,4
1739917267.5074,2025-02-18 14:21:07.507,4,100,1.0,100,4,4
1739917268.0074,2025-02-18 14:21:08.007,4,100,1.0,100,4,4
1739917268.5074,2025-02-18 14:21:08.507,4,100,1.0,100,4,4
1739917269.0074,2025-02-18 14:21:09.007,4,100,1.0,100,4,4
1739917269.5074,2025-02-18 14:21:09.507,4,100,1.0,100,4,4
1739917270.0074,2025-02-18 14:21:10.007,4,100,1.0,100,4,4
1739917270.5074,2025-02-18 14:21:10.507,4,100,1.0,100,4,4
1739917271.0074,2025-02-18 14:21:11.007,4,100,1.0,100,4,4
1739917271.5074,2025-02-18 14:21:11.507,4,100,1.0,100,4,4
1739917272.0074,2025-02-18 14:21:12.007,4,100,1.0,100,4,4
1739917272.5074,2025-02-18 14:21:12.507,4,100,1.0,100,4,4
1739917273.0074,2025-02-18 14:21:13.007,4,100,1.0,100,4,4
1739917273.5074,2025-02-18 14:21:13.507,4,100,1.0,100,4,4
1739917274.0074,2025-02-18 14:21:14.007,4,100,1.0,100,4,4
1739917274.5074,2025-02-18 14:21:14.507,4,100,1.0,100,4,4
1739917275.0074,2025-02-18 14:21:15.007,4,100,1.0,100,4,4
1739917275.5074,2025-02-18 14:21:15.507,4,100,1.0,100,4,4
1739917276.0074,2025-02-18 14:21:16.007,4,100,1.0,100,4,4
1739917276.5074,2025-02-18 14:21:16.507,4,100,1.0,100,4,4
1739917277.0074,2025-02-18 14:21:17.007,4,100,1.0,100,4,4
1739917277.5074,2025-02-18 14:21:17.507,4,100,1.0,100,4,4
1739917278.0074,2025-02-18 14:21:18.007,4,100,1.0,100,4,4
1739917278.5074,2025-02-18 14:21:18.507,4,100,1.0,100,4,4
1739917279.0074,2025-02-18 14:21:19.007,4,100,1.0,100,4,4
1739917279.5074,2025-02-18 14:21:19.507,4,100,1.0,100,4,4
1739917280.0074,2025-02-18 14:21:20.007,4,100,1.0,100,4,4
1739917280.5074,2025-02-18 14:21:20.507,4,100,1.0,100,4,4
1739917281.0074,2025-02-18 14:21:21.007,4,100,1.0,100,4,4
1739917281.5074,2025-02-18 14:21:21.507,4,100,1.0,100,4,4
1739917282.0074,2025-02-18 14:21:22.007,4,100,1.0,100,4,4
1739917282.5074,2025-02-18 14:21:22.507,4,100,1.0,100,4,4
1739917283.0074,2025-02-18 14:21:23.007,4,100,1.0,100,4,4
1739917283.5074,2025-02-18 14:21:23.507,4,100,1.0,100,4,4
1739917284.0074,2025-02-18 14:21:24.007,4,100,1.0,100,4,4
1739917284.5074,2025-02-18 14:21:24.507,4,100,1.0,100,4,4
1739917285.0074,2025-02-18 14:21:25.007,4,100,1.0,100,4,4
1739917285.5074,2025-02-18 14:21:25.507,4,100,1.0,100,4,4
1739917286.0074,2025-02-18 14:21:26.007,4,100,1.0,100,4,4
1739917286.5074,2025-02-18 14:21:26.507,4,100,1.0,100,4,4
1739917287.0074,2025-02-18 14:21:27.007,4,100,1.0,100,4,4
1739917287.5074,2025-02-18 14:21:27.507,4,100,1.0,100,4,4
1739917288.0074,2025-02-18 14:21:28.007,4,100,1.0,100,4,4
1739917288.5074,2025-02-18 14:21:28.507,4,100,1.0,100,4,4
1739917289.0074,2025-02-18 14:21:29.007,4,100,1.0,100,4,4
1739917289.5074,2025-02-18 14:21:29.507,4,100,1.0,100,4,4
1739917290.0074,2025-02-18 14:21:30.007,4,100,1.0,100,4,4
1739917290.5074,2025-02-18 14:21:30.507,4,100,1.0,100,4,4
1739917291.0074,2025-02-18 14:21:31.007,4,100,1.0,100,4,4
1739917291.5074,2025-02-18 14:21:31.507,4,100,1.0,100,4,4
1739917292.0074,2025-02-18 14:21:32.007,4,100,1.0,100,4,4
1739917292.5074,2025-02-18 14:21:32.507,4,100,1.0,100,4,4
1739917293.0074,2025-02-18 14:21:33.007,4,100,1.0,100,4,4
1739917293.5074,2025-02-18 14:21:33.507,4,100,1.0,100,4,4
1739917294.0074,2025-02-18 14:21:34.007,4,100,1.0,100,4,4
1739917294.5074,2025-02-18 14:21:34.507,4,100,1.0,100,4,4
1739917295.0074,2025-02-18 14:21:35.007,4,100,1.0,100,4,4
1739917295.5074,2025-02-18 14:21:35.507,4,100,1.0,100,4,4
1739917296.0074,2025-02-18 14:21:36.007,4,100,1.0,100,4,4
1739917296.5074,2025-02-18 14:21:36.507,4,100,1.0,100,4,4
1739917297.0074,2025-02-18 14:21:37.007,4,100,1.0,100,4,4
1739917297.5074,2025-02-18 14:21:37.507,4,100,1.0,100,4,4
1739917298.0074,2025-02-18 14:21:38.007,4,100,1.0,100,4,4
1739917298.5074,2025-02-18 14:21:38.507,4,100,1.0,100,4,4
1739917299.0074,2025-02-18 14:21:39.007,4,100,1.0,100,4,4
1739917299.5074,2025-02-18 14:21:39.507,4,100,1.0,100,4,4
1739917300.0074,2025-02-18 14:21:40.007,4,100,1.0,100,4,4
1739917300.5074,2025-02-18 14:21:40.507,4,100,1.0,100,4,4
1739917301.0074,2025-02-18 14:21:41.007,4,100,1.0,100,4,4
1739917301.5074,2025-02-18 14:21:41.507,4,100,1.0,100,4,4
1739917302.0074,2025-02-18 14:21:42.007,4,100,1.0,100,4,4
1739917302.5074,2025-02-18 14:21:42.507,4,100,1.0,100,4,4
1739917303.0074,2025-02-18 14:21:43.007,4,100,1.0,100,4,4
1739917303.5074,2025-02-18 14:21:43.507,4,100,1.0,100,4,4
1739917304.0074,2025-02-18 14:21:44.007,4,100,1.0,100,4,4
1739917304.5074,2025-02-18 14:21:44.507,4,100,1.0,100,4,4
1739917305.0074,2025-02-18 14:21:45.007,4,100,1.0,100,4,4
1739917305.5074,2025-02-18 14:21:45.507,4,100,1.0,100,4,4
1739917306.0074,2025-02-18 14:21:46.007,4,100,1.0,100,4,4
1739917306.5074,2025-02-18 14:21:46.507,4,100,1.0,100,4,4
1739917307.0074,2025-02-18 14:21:47.007,4,100,1.0,100,4,4
1739917307.5074,2025-02-18 14:21:47.507,4,100,1.0,100,4,4
1739917308.0074,2025-02-18 14:21:48.007,4,100,1.0,100,4,4
1739917308.5074,2025-02-18 14:21:48.507,4,100,1.0,100,4,4
1739917309.0074,2025-02-18 14:21:49.007,4,100,1.0,100,4,4
1739917309.5231,2025-02-18 14:21:49.523,4,100,1.0,100,4,4
1739917310.0074,2025-02-18 14:21:50.007,4,100,1.0,100,4,4
1739917310.5074,2025-02-18 14:21:50.507,4,100,1.0,100,4,4
1739917311.0074,2025-02-18 14:21:51.007,4,100,1.0,100,4,4
1739917311.5074,2025-02-18 14:21:51.507,4,100,1.0,100,4,4
1739917312.0074,2025-02-18 14:21:52.007,4,100,1.0,100,4,4
1739917312.5074,2025-02-18 14:21:52.507,4,100,1.0,100,4,4
1739917313.0074,2025-02-18 14:21:53.007,4,100,1.0,100,4,4
1739917313.5074,2025-02-18 14:21:53.507,4,100,1.0,100,4,4
1739917314.0074,2025-02-18 14:21:54.007,4,100,1.0,100,4,4
1739917314.5074,2025-02-18 14:21:54.507,4,100,1.0,100,4,4
1739917315.0074,2025-02-18 14:21:55.007,4,100,1.0,100,4,4
1739917315.5074,2025-02-18 14:21:55.507,4,100,1.0,100,4,4
1739917316.0074,2025-02-18 14:21:56.007,4,100,1.0,100,4,4
1739917316.5074,2025-02-18 14:21:56.507,4,100,1.0,100,4,4
1739917317.0074,2025-02-18 14:21:57.007,4,100,1.0,100,4,4
1739917317.5074,2025-02-18 14:21:57.507,4,100,1.0,100,4,4
1739917318.0074,2025-02-18 14:21:58.007,4,100,1.0,100,4,4
1739917318.5074,2025-02-18 14:21:58.507,4,100,1.0,100,4,4
1739917319.0074,2025-02-18 14:21:59.007,4,100,1.0,100,4,4
1739917319.5074,2025-02-18 14:21:59.507,4,100,1.0,100,4,4
1739917320.0074,2025-02-18 14:22:00.007,4,100,1.0,100,4,4
1739917320.5074,2025-02-18 14:22:00.507,4,100,1.0,100,4,4
1739917321.0074,2025-02-18 14:22:01.007,4,100,1.0,100,4,4
1739917321.5074,2025-02-18 14:22:01.507,4,100,1.0,100,4,4
1739917322.0074,2025-02-18 14:22:02.007,4,100,1.0,100,4,4
1739917322.5074,2025-02-18 14:22:02.507,4,100,1.0,100,4,4
1739917323.0074,2025-02-18 14:22:03.007,4,100,1.0,100,4,4
1739917323.5074,2025-02-18 14:22:03.507,4,100,1.0,100,4,4
1739917324.0074,2025-02-18 14:22:04.007,4,100,1.0,100,4,4
1739917324.5074,2025-02-18 14:22:04.507,4,100,1.0,100,4,4
1739917325.0074,2025-02-18 14:22:05.007,4,100,1.0,100,4,4
1739917325.5074,2025-02-18 14:22:05.507,4,100,1.0,100,4,4
1739917326.0074,2025-02-18 14:22:06.007,4,100,1.0,100,4,4
1739917326.5074,2025-02-18 14:22:06.507,4,100,1.0,100,4,4
1739917327.0074,2025-02-18 14:22:07.007,4,100,1.0,100,4,4
1739917327.5074,2025-02-18 14:22:07.507,4,100,1.0,100,4,4
1739917328.0074,2025-02-18 14:22:08.007,4,100,1.0,100,4,4
1739917328.5074,2025-02-18 14:22:08.507,4,100,1.0,100,4,4
1739917329.0074,2025-02-18 14:22:09.007,4,100,1.0,100,4,4
1739917329.5074,2025-02-18 14:22:09.507,4,100,1.0,100,4,4
1739917330.0074,2025-02-18 14:22:10.007,4,100,1.0,100,4,4
1739917330.5074,2025-02-18 14:22:10.507,4,100,1.0,100,4,4
1739917331.0074,2025-02-18 14:22:11.007,4,100,1.0,100,4,4
1739917331.5074,2025-02-18 14:22:11.507,4,100,1.0,100,4,4
1739917332.0074,2025-02-18 14:22:12.007,4,100,1.0,100,4,4
1739917332.5074,2025-02-18 14:22:12.507,4,100,1.0,100,4,4
1739917333.0074,2025-02-18 14:22:13.007,4,100,1.0,100,4,4
1739917333.5074,2025-02-18 14:22:13.507,4,100,1.0,100,4,4
1739917334.0074,2025-02-18 14:22:14.007,4,100,1.0,100,4,4
1739917334.5074,2025-02-18 14:22:14.507,4,100,1.0,100,4,4
1739917335.0074,2025-02-18 14:22:15.007,4,100,1.0,100,4,4
1739917335.5074,2025-02-18 14:22:15.507,4,100,1.0,100,4,4
1739917336.0074,2025-02-18 14:22:16.007,4,100,1.0,100,4,4
1739917336.5074,2025-02-18 14:22:16.507,4,100,1.0,100,4,4
1739917337.0074,2025-02-18 14:22:17.007,4,100,1.0,100,4,4
1739917337.5074,2025-02-18 14:22:17.507,4,100,1.0,100,4,4
1739917338.0074,2025-02-18 14:22:18.007,4,100,1.0,100,4,4
1739917338.5074,2025-02-18 14:22:18.507,4,100,1.0,100,4,4
1739917339.0074,2025-02-18 14:22:19.007,4,100,1.0,100,4,4
1739917339.5074,2025-02-18 14:22:19.507,4,100,1.0,100,4,4
1739917340.0074,2025-02-18 14:22:20.007,4,100,1.0,100,4,4
1739917340.5074,2025-02-18 14:22:20.507,4,100,1.0,100,4,4
1739917341.0074,2025-02-18 14:22:21.007,4,100,1.0,100,4,4
1739917341.5074,2025-02-18 14:22:21.507,4,100,1.0,100,4,4
1739917342.0074,2025-02-18 14:22:22.007,4,100,1.0,100,4,4
1739917342.5074,2025-02-18 14:22:22.507,4,100,1.0,100,4,4
1739917343.0074,2025-02-18 14:22:23.007,4,100,1.0,100,4,4
1739917343.5074,2025-02-18 14:22:23.507,4,100,1.0,100,4,4
1739917344.0074,2025-02-18 14:22:24.007,4,100,1.0,100,4,4
1739917344.5074,2025-02-18 14:22:24.507,4,100,1.0,100,4,4
1739917345.0074,2025-02-18 14:22:25.007,4,100,1.0,100,4,4
1739917345.5074,2025-02-18 14:22:25.507,4,100,1.0,100,4,4
1739917346.0074,2025-02-18 14:22:26.007,4,100,1.0,100,4,4
1739917346.5074,2025-02-18 14:22:26.507,4,100,1.0,100,4,4
1739917347.0074,2025-02-18 14:22:27.007,4,100,1.0,100,4,4
1739917347.5074,2025-02-18 14:22:27.507,4,100,1.0,100,4,4
1739917348.0074,2025-02-18 14:22:28.007,4,100,1.0,100,4,4
1739917348.5074,2025-02-18 14:22:28.507,4,100,1.0,100,4,4
1739917349.0074,2025-02-18 14:22:29.007,4,100,1.0,100,4,4
1739917349.5074,2025-02-18 14:22:29.507,4,100,1.0,100,4,4
1739917350.0074,2025-02-18 14:22:30.007,4,100,1.0,100,4,4
1739917350.5074,2025-02-18 14:22:30.507,4,100,1.0,100,4,4
1739917351.0074,2025-02-18 14:22:31.007,4,100,1.0,100,4,4
1739917351.5074,2025-02-18 14:22:31.507,4,100,1.0,100,4,4
1739917352.0074,2025-02-18 14:22:32.007,4,100,1.0,100,4,4
1739917352.5074,2025-02-18 14:22:32.507,4,100,1.0,100,4,4
1739917353.0074,2025-02-18 14:22:33.007,4,100,1.0,100,4,4
1739917353.5074,2025-02-18 14:22:33.507,4,100,1.0,100,4,4
1739917354.0074,2025-02-18 14:22:34.007,4,100,1.0,100,4,4
1739917354.5074,2025-02-18 14:22:34.507,4,100,1.0,100,4,4
1739917355.0074,2025-02-18 14:22:35.007,4,100,1.0,100,4,4
1739917355.5074,2025-02-18 14:22:35.507,4,100,1.0,100,4,4
1739917356.0074,2025-02-18 14:22:36.007,4,100,1.0,100,4,4
1739917356.5074,2025-02-18 14:22:36.507,4,100,1.0,100,4,4
1739917357.0074,2025-02-18 14:22:37.007,4,100,1.0,100,4,4
1739917357.5074,2025-02-18 14:22:37.507,4,100,1.0,100,4,4
1739917358.0074,2025-02-18 14:22:38.007,4,100,1.0,100,4,4
1739917358.5074,2025-02-18 14:22:38.507,4,100,1.0,100,4,4
1739917359.0074,2025-02-18 14:22:39.007,4,100,1.0,100,4,4
1739917359.5074,2025-02-18 14:22:39.507,4,100,1.0,100,4,4
1739917360.0074,2025-02-18 14:22:40.007,4,100,1.0,100,4,4
1739917360.5074,2025-02-18 14:22:40.507,4,100,1.0,100,4,4
1739917361.0074,2025-02-18 14:22:41.007,4,100,1.0,100,4,4
1739917361.5074,2025-02-18 14:22:41.507,4,100,1.0,100,4,4
1739917362.0074,2025-02-18 14:22:42.007,4,100,1.0,100,4,4
1739917362.5074,2025-02-18 14:22:42.507,4,100,1.0,100,4,4
1739917363.0074,2025-02-18 14:22:43.007,4,100,1.0,100,4,4
1739917363.5074,2025-02-18 14:22:43.507,4,100,1.0,100,4,4
1739917364.0074,2025-02-18 14:22:44.007,4,100,1.0,100,4,4
1739917364.5074,2025-02-18 14:22:44.507,4,100,1.0,100,4,4
1739917365.0074,2025-02-18 14:22:45.007,4,100,1.0,100,4,4
1739917365.5074,2025-02-18 14:22:45.507,4,100,1.0,100,4,4
1739917366.0074,2025-02-18 14:22:46.007,4,100,1.0,100,4,4
1739917366.5074,2025-02-18 14:22:46.507,4,100,1.0,100,4,4
1739917367.0074,2025-02-18 14:22:47.007,4,100,1.0,100,4,4
1739917367.5074,2025-02-18 14:22:47.507,4,100,1.0,100,4,4
1739917368.0074,2025-02-18 14:22:48.007,4,100,1.0,100,4,4
1739917368.5074,2025-02-18 14:22:48.507,4,100,1.0,100,4,4
1739917369.0074,2025-02-18 14:22:49.007,4,100,1.0,100,4,4
1739917369.5074,2025-02-18 14:22:49.507,4,100,1.0,100,4,4
1739917370.0074,2025-02-18 14:22:50.007,4,100,1.0,100,4,4
1739917370.5074,2025-02-18 14:22:50.507,4,100,1.0,100,4,4
1739917371.0074,2025-02-18 14:22:51.007,4,100,1.0,100,4,4
1739917371.5074,2025-02-18 14:22:51.507,4,100,1.0,100,4,4
1739917372.0074,2025-02-18 14:22:52.007,4,100,1.0,100,4,4
1739917372.5074,2025-02-18 14:22:52.507,4,100,1.0,100,4,4
1739917373.0074,2025-02-18 14:22:53.007,4,100,1.0,100,4,4
1739917373.5074,2025-02-18 14:22:53.507,4,100,1.0,100,4,4
1739917374.0074,2025-02-18 14:22:54.007,4,100,1.0,100,4,4
1739917374.5074,2025-02-18 14:22:54.507,4,100,1.0,100,4,4
1739917375.0074,2025-02-18 14:22:55.007,4,100,1.0,100,4,4
1739917375.5074,2025-02-18 14:22:55.507,4,100,1.0,100,4,4
1739917376.0074,2025-02-18 14:22:56.007,4,100,1.0,100,4,4
1739917376.5074,2025-02-18 14:22:56.507,4,100,1.0,100,4,4
1739917377.0074,2025-02-18 14:22:57.007,4,100,1.0,100,4,4
1739917377.5074,2025-02-18 14:22:57.507,4,100,1.0,100,4,4
1739917378.0074,2025-02-18 14:22:58.007,4,100,1.0,100,4,4
1739917378.5074,2025-02-18 14:22:58.507,4,100,1.0,100,4,4
1739917379.0074,2025-02-18 14:22:59.007,4,100,1.0,100,4,4
1739917379.5074,2025-02-18 14:22:59.507,4,100,1.0,100,4,4
1739917380.0074,2025-02-18 14:23:00.007,4,100,1.0,100,4,4
1739917380.5074,2025-02-18 14:23:00.507,4,100,1.0,100,4,4
1739917381.0074,2025-02-18 14:23:01.007,4,100,1.0,100,4,4
1739917381.5074,2025-02-18 14:23:01.507,4,100,1.0,100,4,4
1739917382.0074,2025-02-18 14:23:02.007,4,100,1.0,100,4,4
1739917382.5074,2025-02-18 14:23:02.507,4,100,1.0,100,4,4
1739917383.0074,2025-02-18 14:23:03.007,4,100,1.0,100,4,4
1739917383.5074,2025-02-18 14:23:03.507,4,100,1.0,100,4,4
1739917384.0074,2025-02-18 14:23:04.007,4,100,1.0,100,4,4
1739917384.5074,2025-02-18 14:23:04.507,4,100,1.0,100,4,4
1739917385.0074,2025-02-18 14:23:05.007,4,100,1.0,100,4,4
1739917385.5074,2025-02-18 14:23:05.507,4,100,1.0,100,4,4
1739917386.0074,2025-02-18 14:23:06.007,4,100,1.0,100,4,4
1739917386.5074,2025-02-18 14:23:06.507,4,100,1.0,100,4,4
1739917387.0074,2025-02-18 14:23:07.007,4,100,1.0,100,4,4
1739917387.5074,2025-02-18 14:23:07.507,4,100,1.0,100,4,4
1739917388.0074,2025-02-18 14:23:08.007,4,100,1.0,100,4,4
1739917388.5074,2025-02-18 14:23:08.507,4,100,1.0,100,4,4
1739917389.0074,2025-02-18 14:23:09.007,4,100,1.0,100,4,4
1739917389.5074,2025-02-18 14:23:09.507,4,100,1.0,100,4,4
1739917390.0074,2025-02-18 14:23:10.007,4,100,1.0,100,4,4
1739917390.5074,2025-02-18 14:23:10.507,4,100,1.0,100,4,4
1739917391.0074,2025-02-18 14:23:11.007,4,100,1.0,100,4,4
1739917391.5074,2025-02-18 14:23:11.507,4,100,1.0,100,4,4
1739917392.0074,2025-02-18 14:23:12.007,4,100,1.0,100,4,4
1739917392.5074,2025-02-18 14:23:12.507,4,100,1.0,100,4,4
1739917393.0074,2025-02-18 14:23:13.007,4,100,1.0,100,4,4
1739917393.5074,2025-02-18 14:23:13.507,4,100,1.0,100,4,4
1739917394.0074,2025-02-18 14:23:14.007,4,100,1.0,100,4,4
1739917394.5074,2025-02-18 14:23:14.507,4,100,1.0,100,4,4
1739917395.0074,2025-02-18 14:23:15.007,4,100,1.0,100,4,4
1739917395.5074,2025-02-18 14:23:15.507,4,100,1.0,100,4,4
1739917396.0074,2025-02-18 14:23:16.007,4,100,1.0,100,4,4
1739917396.5074,2025-02-18 14:23:16.507,4,100,1.0,100,4,4
1739917397.0074,2025-02-18 14:23:17.007,4,100,1.0,100,4,4
1739917397.5074,2025-02-18 14:23:17.507,4,100,1.0,100,4,4
1739917398.0074,2025-02-18 14:23:18.007,4,100,1.0,100,4,4
1739917398.5074,2025-02-18 14:23:18.507,4,100,1.0,100,4,4
1739917399.0074,2025-02-18 14:23:19.007,4,100,1.0,100,4,4
1739917399.5074,2025-02-18 14:23:19.507,4,100,1.0,100,4,4
1739917400.0074,2025-02-18 14:23:20.007,4,100,1.0,100,4,4
1739917400.5074,2025-02-18 14:23:20.507,4,100,1.0,100,4,4
1739917401.0074,2025-02-18 14:23:21.007,4,100,1.0,100,4,4
1739917401.5074,2025-02-18 14:23:21.507,4,100,1.0,100,4,4
1739917402.0074,2025-02-18 14:23:22.007,4,100,1.0,100,4,4
1739917402.5074,2025-02-18 14:23:22.507,4,100,1.0,100,4,4
1739917403.0074,2025-02-18 14:23:23.007,4,100,1.0,100,4,4
1739917403.5074,2025-02-18 14:23:23.507,4,100,1.0,100,4,4
1739917404.0074,2025-02-18 14:23:24.007,4,100,1.0,100,4,4
1739917404.5074,2025-02-18 14:23:24.507,4,100,1.0,100,4,4
1739917405.0074,2025-02-18 14:23:25.007,4,100,1.0,100,4,4
1739917405.5074,2025-02-18 14:23:25.507,4,100,1.0,100,4,4
1739917406.0074,2025-02-18 14:23:26.007,4,100,1.0,100,4,4
1739917406.5074,2025-02-18 14:23:26.507,4,100,1.0,100,4,4
1739917407.0074,2025-02-18 14:23:27.007,4,100,1.0,100,4,4
1739917407.5074,2025-02-18 14:23:27.507,4,100,1.0,100,4,4
1739917408.0074,2025-02-18 14:23:28.007,4,100,1.0,100,4,4
